t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv
82.80,descend,202.39,-136.39,0.250,1,0.3,-1.3,-0.3,1.3,-0.69,-0.15,179,179,-1,-1.5,-2.5,-3.1,-15.3,-0.25,-0.04,0.19,0.00,0.00,0.00,-0.15,0.61,55,-1,0,1,-0.2,0.02,0.250,0.367,-28.31
82.90,descend,200.18,-134.18,0.250,1,0.2,-1.4,-0.3,1.3,-0.77,-0.17,179,179,-1,-1.5,-2.8,-3.3,-15.9,-0.26,-0.05,0.21,0.00,0.00,0.00,-0.16,0.69,55,-1,0,1,-0.2,0.02,0.250,0.371,-29.10
83.00,descend,197.17,-131.17,0.250,1,0.1,-1.4,-0.2,1.4,-0.80,-0.17,179,179,-1,-1.6,-3.1,-3.4,-16.5,-0.27,-0.05,0.23,0.00,0.00,0.00,-0.18,0.77,55,-1,0,1,-0.1,0.02,0.250,0.375,-29.88
83.10,descend,194.10,-128.10,0.250,1,0.1,-1.4,-0.1,1.4,-0.80,-0.17,179,179,-1,-1.6,-3.2,-3.5,-16.9,-0.25,-0.04,0.24,0.00,0.00,0.00,-0.19,0.80,55,-1,0,1,-0.1,0.02,0.250,0.368,-30.53
83.20,descend,190.21,-124.21,0.250,1,-0.0,-1.4,-0.0,1.4,-0.61,-0.13,179,179,-1,-1.6,-3.1,-3.5,-17.1,-0.20,-0.03,0.25,0.00,0.00,0.00,-0.17,0.75,55,-1,0,1,0.2,0.02,0.250,0.346,-30.97
83.30,descend,187.87,-121.87,0.250,1,-0.0,-1.4,0.0,1.4,-0.61,-0.13,179,179,-1,-1.5,-2.7,-3.4,-16.7,-0.13,-0.01,0.23,0.00,0.00,0.00,-0.14,0.61,55,-1,0,1,0.2,0.02,0.250,0.309,-31.23
83.40,descend,184.75,-118.75,0.250,1,-0.1,-1.4,0.1,1.4,-0.40,-0.08,179,179,-1,-1.3,-2.1,-3.1,-15.7,-0.04,0.01,0.20,0.00,0.00,0.00,-0.09,0.40,55,-1,0,1,0.3,0.01,0.250,0.269,-31.31
83.50,descend,180.11,-114.11,0.000,1,-0.1,-1.4,0.1,1.4,0.17,0.04,179,179,-1,-1.1,-1.3,-2.7,-14.1,0.06,0.03,0.15,0.00,0.00,0.00,-0.02,0.11,55,-1,1,1,0.9,0.01,0.000,0.000,-31.15
83.60,descend,177.78,-111.78,0.000,1,-0.1,-1.4,0.1,1.4,0.22,0.05,179,179,-1,-1.0,-0.4,-2.2,-12.2,0.12,0.04,0.08,0.00,0.00,0.00,0.04,-0.17,55,-1,1,1,1.2,0.00,0.000,0.000,-30.90
83.70,descend,175.46,-109.46,0.000,1,-0.1,-1.4,0.1,1.4,0.22,0.05,179,179,-1,-0.9,-0.2,-1.8,-10.2,0.16,0.04,0.01,0.00,0.00,0.00,0.05,-0.22,55,-1,1,1,1.2,-0.00,0.000,0.000,-31.15
83.80,descend,172.37,-106.37,0.000,1,-0.0,-1.4,0.0,1.4,0.34,0.06,179,179,-1,-0.9,0.1,-1.5,-8.1,0.19,0.03,0.00,0.00,0.00,0.00,0.07,-0.34,55,-1,1,1,1.6,-0.01,0.000,0.000,-31.00
83.90,descend,168.49,-102.49,0.000,1,0.0,-1.4,-0.0,1.4,0.35,0.05,179,179,-1,-0.9,0.2,-1.3,-6.0,0.21,0.02,0.00,0.00,0.00,0.00,0.07,-0.37,55,-1,1,1,1.6,-0.01,0.000,0.000,-31.05
84.00,descend,165.34,-99.34,0.000,1,0.1,-1.4,-0.0,1.4,0.31,0.04,179,180,-1,-0.9,0.2,-1.2,-3.9,0.23,0.01,0.00,0.00,0.00,0.00,0.06,-0.35,55,-1,1,1,1.5,-0.02,0.000,0.000,-31.32
84.10,descend,162.94,-96.94,0.000,1,0.1,-1.4,-0.1,1.4,0.31,0.04,179,180,-1,-0.9,0.1,-1.1,-1.9,0.24,0.00,0.00,0.00,0.00,0.00,0.04,-0.31,55,-1,1,1,1.5,-0.02,0.000,0.000,-31.80
84.20,descend,158.01,-92.01,0.000,1,0.1,-1.4,-0.1,1.4,0.27,0.02,179,180,-1,-1.0,0.0,-1.0,0.1,0.26,0.00,0.00,0.00,0.00,0.00,0.03,-0.28,55,-1,1,1,1.3,-0.02,0.000,0.000,-32.49
84.30,descend,156.32,-90.32,0.000,1,0.1,-1.4,-0.1,1.4,0.27,0.02,180,180,-1,-1.0,0.0,-1.0,2.1,0.27,-0.00,0.00,0.00,0.00,0.00,0.02,-0.27,55,-1,1,0,1.3,-0.02,0.000,0.000,-33.26
84.40,descend,152.90,-86.90,0.000,1,0.2,-1.4,-0.2,1.4,0.28,0.01,180,181,-1,-1.0,0.1,-0.9,4.0,0.29,-0.00,0.00,0.00,0.00,0.00,0.01,-0.28,55,-1,1,0,1.2,-0.02,0.000,0.000,-34.01
84.50,descend,148.51,-82.51,0.000,1,0.2,-1.4,-0.2,1.4,0.35,-0.00,180,181,-1,-1.1,0.1,-0.8,6.0,0.31,-0.00,0.00,0.00,0.00,0.00,0.01,-0.30,55,-1,1,0,1.0,-0.02,0.000,0.000,-34.76
84.60,descend,145.82,-79.82,0.000,1,0.2,-1.4,-0.2,1.4,0.35,-0.00,180,181,-1,-1.1,0.3,-0.8,7.9,0.32,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.35,55,-1,1,-0,1.0,-0.02,0.000,0.000,-35.50
84.70,descend,141.24,-75.24,0.000,1,0.3,-1.4,-0.3,1.4,0.49,-0.01,180,181,-1,-1.1,0.5,-0.8,9.8,0.34,-0.00,0.00,0.00,0.00,0.00,-0.01,-0.41,55,-1,1,-0,0.9,-0.02,0.000,0.000,-36.22
84.80,descend,137.50,-71.50,0.000,1,0.4,-1.4,-0.3,1.4,0.59,-0.01,180,181,-1,-1.1,0.8,-0.7,11.7,0.36,-0.00,0.06,0.00,0.00,0.00,-0.01,-0.49,55,-1,1,-0,0.9,-0.02,0.000,0.000,-36.93
84.90,descend,132.72,-66.72,0.000,1,0.4,-1.4,-0.4,1.4,0.71,-0.02,180,181,-1,-1.1,1.1,-0.7,13.7,0.38,-0.00,0.12,0.00,0.00,0.00,-0.02,-0.59,55,-1,1,-0,0.8,-0.03,0.000,0.000,-37.63
85.00,descend,130.78,-64.78,0.250,1,0.4,-1.4,-0.4,1.4,0.71,-0.02,181,181,-1,-1.2,1.5,-0.7,15.6,0.41,-0.00,0.19,0.00,0.00,0.00,-0.02,-0.71,55,-1,0,-1,0.8,-0.03,0.250,0.415,-38.31
85.10,descend,126.85,-60.85,0.250,1,0.5,-1.4,-0.5,1.4,0.85,-0.02,181,181,-1,-1.2,2.0,-0.7,17.6,0.44,-0.00,0.25,0.00,0.00,0.00,-0.03,-0.85,55,-1,0,-1,0.8,-0.03,0.250,0.426,-38.97
85.20,descend,121.84,-55.84,0.250,1,0.7,-1.4,-0.6,1.4,1.12,-0.01,181,182,-1,-1.2,2.5,-0.7,19.5,0.46,-0.00,0.32,0.00,0.00,0.00,-0.03,-1.01,55,-1,0,-1,0.7,-0.03,0.250,0.436,-39.61
85.30,descend,118.81,-52.81,0.303,1,0.7,-1.4,-0.7,1.4,1.12,-0.01,181,182,-1,-1.2,2.9,-0.7,21.3,0.45,-0.00,0.38,0.00,0.00,0.00,-0.03,-1.12,55,-1,0,-1,0.7,-0.03,0.303,0.486,-40.11
85.40,descend,114.74,-48.74,0.403,1,0.8,-1.4,-0.8,1.4,1.12,-0.02,181,182,-1,-1.2,3.0,-0.6,22.6,0.40,-0.00,0.42,0.00,0.00,0.00,-0.03,-1.12,55,-1,0,-1,0.7,-0.03,0.403,0.565,-40.41
85.50,descend,110.69,-44.69,0.500,1,0.9,-1.4,-0.9,1.4,0.98,-0.02,181,182,-1,-1.2,2.7,-0.6,22.9,0.28,0.00,0.43,0.00,0.00,0.00,-0.04,-0.98,55,-1,0,-1,0.6,-0.03,0.500,0.614,-40.49
85.60,descend,105.72,-39.72,0.607,1,1.0,-1.4,-1.0,1.4,-0.18,-0.07,181,182,-1,-1.3,1.5,-0.5,22.0,0.08,0.01,0.40,0.00,0.00,0.00,-0.05,-0.59,55,-1,0,-1,1.2,-0.04,0.607,0.644,-40.22
85.70,descend,102.82,-36.82,0.644,1,0.9,-1.4,-1.0,1.4,-1.16,-0.11,181,182,-1,-1.3,-0.8,-0.3,19.2,-0.19,0.03,0.31,0.00,0.00,0.00,-0.06,0.18,55,-1,0,-1,1.4,-0.05,0.645,0.731,-39.37
85.80,descend,99.12,-33.12,0.676,1,0.7,-1.4,-0.9,1.4,-2.06,-0.16,181,182,-1,-1.4,-3.8,0.0,15.1,-0.43,0.05,0.17,0.00,0.00,0.00,-0.08,1.16,55,-1,0,-1,1.0,-0.05,0.676,0.866,-37.94
85.90,descend,95.60,-29.60,0.682,1,0.7,-1.4,-0.7,1.4,-2.06,-0.16,181,182,-1,-1.5,-6.6,0.3,10.4,-0.54,0.05,0.01,0.00,0.00,0.00,-0.11,2.06,55,-1,0,-1,1.0,-0.05,0.682,0.917,-35.99
86.00,descend,92.31,-26.31,0.671,1,0.2,-1.5,-0.5,1.4,-2.59,-0.30,182,182,-1,-1.6,-8.3,0.5,6.4,-0.45,0.05,0.00,0.00,0.00,0.00,-0.16,2.57,55,-1,0,-2,-1.7,-0.03,0.671,0.868,-33.72
86.10,descend,88.52,-22.52,0.671,1,-0.0,-1.5,-0.2,1.5,-2.24,-0.38,182,182,-1,-1.8,-8.5,0.6,4.4,-0.19,0.02,0.00,0.00,0.00,0.00,-0.23,2.59,55,-1,0,-2,-2.6,0.00,0.671,0.753,-31.28
86.20,descend,86.43,-20.43,0.624,1,-0.0,-1.5,0.0,1.5,-2.24,-0.38,182,182,-1,-2.1,-7.7,0.3,4.7,0.17,-0.03,0.00,0.00,0.00,0.00,-0.31,2.25,55,-1,0,-2,-2.6,0.02,0.624,0.703,-28.83
86.30,descend,83.85,-17.85,0.597,1,-0.2,-1.5,0.2,1.5,-1.80,-0.44,182,182,-1,-2.4,-6.5,-0.3,7.1,0.50,-0.07,0.00,0.00,0.00,0.00,-0.39,1.81,55,-1,0,-2,-2.9,0.02,0.598,0.827,-26.41
86.40,descend,81.49,-15.49,0.574,1,-0.4,-1.6,0.4,1.6,-1.58,-0.47,182,181,-1,-2.5,-5.9,-1.0,10.6,0.69,-0.10,0.02,0.00,0.00,0.00,-0.42,1.60,55,-1,0,-2,-2.9,0.02,0.574,0.888,-24.09
86.50,descend,78.81,-12.81,0.584,1,-0.8,-1.7,0.5,1.6,-2.48,-0.38,182,181,-1,-2.5,-6.7,-1.6,13.6,0.66,-0.09,0.12,0.00,0.00,0.00,-0.40,1.82,55,-1,0,-2,-1.7,0.02,0.584,0.885,-22.02
86.60,descend,77.34,-11.34,0.564,1,-0.8,-1.7,0.8,1.7,-2.48,-0.38,182,181,-1,-2.2,-8.9,-2.0,14.6,0.42,-0.05,0.16,0.00,0.00,0.00,-0.31,2.49,55,-1,0,-2,-1.7,0.00,0.564,0.754,-20.20
86.70,descend,75.54,-9.54,0.573,1,-1.1,-1.7,1.1,1.7,-3.47,-0.27,182,181,-1,-1.8,-8.9,-2.0,13.1,0.01,-0.01,0.11,0.00,0.00,0.00,-0.18,3.48,55,-1,0,-2,-0.7,-0.02,0.573,0.580,-18.55
86.80,descend,73.90,-7.90,0.588,1,-1.5,-1.7,1.5,1.7,-4.54,-0.15,181,181,-1,-1.4,-9.0,-1.6,9.1,-0.41,0.04,0.00,0.00,0.00,0.00,-0.04,4.55,55,-1,0,-1,-0.2,-0.02,0.588,0.769,-16.97
86.90,descend,72.06,-6.06,0.633,1,-2.6,-1.7,2.0,1.7,-5.74,0.05,181,181,-1,-1.0,-9.0,-1.0,3.5,-0.69,0.07,0.00,0.00,0.00,0.00,0.09,5.36,55,-1,0,-1,-0.2,-0.03,0.633,0.939,-15.43
87.00,descend,71.08,-5.08,0.627,1,-2.6,-1.7,2.6,1.7,-5.74,0.05,181,181,-1,-0.8,-9.0,-0.4,-2.0,-0.75,0.09,0.00,0.00,0.00,0.00,0.17,5.74,55,-1,0,-1,-0.2,-0.02,0.627,0.961,-13.71
87.10,descend,69.93,-3.93,0.640,1,-3.2,-1.7,3.2,1.7,-5.49,0.08,181,181,-1,-0.7,-9.1,0.1,-5.9,-0.53,0.07,0.00,0.00,0.00,0.00,0.19,5.49,55,-1,0,-1,-0.7,-0.01,0.640,0.881,-11.80
87.20,align,68.97,181.03,0.809,1,-3.6,-1.7,3.6,1.7,-4.65,0.06,181,180,-1,-0.9,-15.1,0.2,-6.9,-0.05,0.03,0.00,0.00,0.00,0.00,0.15,4.65,55,-1,0,-1,-0.9,-0.00,0.809,0.840,-9.88
87.30,align,68.57,181.43,0.990,1,-4.0,-1.7,4.0,1.7,-3.51,0.01,181,180,-1,-1.1,-14.1,-0.2,-2.1,0.85,-0.06,0.00,0.00,0.00,0.00,0.07,3.51,55,-1,1,-1,-0.7,-0.01,0.990,1.000,-8.09
87.40,align,68.74,181.26,0.820,1,-4.8,-1.7,4.4,1.7,-3.52,0.08,181,180,-1,-0.5,-14.8,-0.7,5.4,1.00,-0.09,0.00,0.00,0.00,0.00,0.27,3.67,55,-1,1,-1,-0.5,-0.01,0.820,1.000,0.32
87.50,align,69.27,180.73,0.864,1,-4.8,-1.7,4.8,1.7,-3.52,0.08,181,180,-1,-0.9,-14.6,-1.0,12.1,1.00,-0.06,0.07,0.00,0.00,0.00,0.13,3.52,54,-1,1,-1,-0.5,-0.01,0.864,1.000,4.73
87.60,align,70.08,179.92,0.977,1,-5.2,-1.7,5.2,1.7,-4.58,0.14,181,180,-1,-0.7,-18.0,-1.1,16.8,1.00,-0.03,0.23,0.00,0.00,0.00,0.20,4.58,54,-1,1,-1,-0.7,-0.00,0.977,1.000,7.85
87.70,align,71.76,178.24,1.000,1,-6.6,-1.6,5.8,1.7,-9.08,0.31,181,180,-1,-0.3,-12.0,-0.9,17.9,0.52,0.01,0.26,0.00,0.00,0.00,0.31,6.52,54,-1,1,-1,0.1,-0.01,1.000,1.000,10.15
87.80,align,72.45,177.55,1.000,1,-6.6,-1.6,6.6,1.6,-9.08,0.31,181,180,-1,-0.3,-6.0,-0.4,14.4,-0.26,0.06,0.15,0.00,0.00,0.00,0.42,9.08,54,-1,1,-1,0.1,-0.02,1.000,1.000,12.38
87.90,align,74.06,175.94,1.000,1,-7.8,-1.6,7.8,1.6,-11.86,0.33,181,180,-1,-0.3,-1.2,0.3,6.2,-1.00,0.09,0.00,0.00,0.00,0.00,0.46,11.85,54,-1,1,-1,-0.4,-0.00,1.000,1.000,14.94
88.00,align,76.46,173.54,1.000,1,-10.5,-1.5,9.1,1.6,-13.87,0.15,181,180,-1,-0.3,-1.2,0.9,-5.5,-1.00,0.10,0.00,0.00,0.00,0.00,0.42,13.82,54,-1,1,-1,-2.7,0.02,1.000,1.000,18.08
88.10,align,78.09,171.91,1.000,1,-10.5,-1.5,10.5,1.5,-13.87,0.15,181,180,-1,-0.3,-1.2,1.4,-17.9,-1.00,0.07,0.27,0.00,0.00,0.00,0.28,13.86,54,-1,1,-1,-2.7,0.04,1.000,1.000,21.66
88.20,align,80.47,169.53,1.000,1,-12.6,-1.6,11.7,1.5,-7.84,-0.24,180,180,-1,-0.3,-1.2,1.5,-28.0,-1.00,0.03,0.60,0.00,0.00,0.00,0.07,11.59,54,-1,1,-0,-1.0,0.04,1.000,1.000,24.82
88.30,align,83.10,166.90,1.000,1,-12.6,-1.6,12.6,1.6,-7.84,-0.24,180,180,-1,-0.3,-1.2,1.2,-33.9,-1.00,-0.02,0.80,0.00,0.00,0.00,-0.18,7.84,54,-1,1,-0,-1.0,0.01,1.000,1.000,27.01
88.40,align,86.70,163.30,1.000,1,-13.1,-1.6,13.1,1.6,1.15,-0.45,180,180,-1,-2.3,-7.2,0.5,-34.6,-0.47,-0.04,0.82,0.00,0.00,0.00,-0.37,3.43,54,-1,1,-0,2.2,-0.02,1.000,1.000,28.34
88.50,align,89.03,160.97,1.000,1,-13.1,-1.6,13.1,1.6,1.15,-0.45,180,180,-1,-2.6,-5.6,-0.3,-29.5,0.45,-0.07,0.65,0.00,0.00,0.00,-0.46,-1.15,54,-1,1,-0,2.2,-0.05,1.000,1.000,29.30
88.60,align,92.31,157.69,1.000,1,-12.6,-1.7,12.6,1.7,5.48,-0.36,180,180,-1,-2.5,0.4,-1.4,-19.0,1.00,-0.12,0.30,0.00,0.00,0.00,-0.40,-5.48,54,-1,1,-0,2.4,-0.06,1.000,1.000,30.51
88.70,align,95.80,154.20,1.000,1,-11.8,-1.7,11.8,1.7,8.79,-0.13,180,180,-1,-0.3,-1.2,-2.4,-4.6,1.00,-0.18,0.00,0.00,0.00,0.00,-0.19,-8.79,54,-1,1,-0,0.7,-0.02,1.000,1.000,32.72
88.80,align,99.48,150.52,1.000,1,-9.9,-1.6,10.8,1.7,8.37,0.60,181,182,-1,-0.3,-1.2,-3.4,10.5,1.00,-0.17,0.03,0.00,0.00,0.00,0.10,-9.91,54,-1,1,-1,-4.9,0.03,1.000,1.000,35.99
88.90,align,103.33,146.67,0.985,1,-9.9,-1.6,9.9,1.6,8.37,0.60,181,182,-1,-0.3,-1.2,-3.8,23.4,1.00,-0.11,0.45,0.00,0.00,0.00,0.48,-8.38,54,-1,1,-1,-4.9,0.08,0.985,1.000,39.24
89.00,align,108.39,141.61,0.839,1,-9.2,-1.4,9.4,1.5,0.75,1.38,181,182,-1,1.7,4.8,-3.4,32.2,1.00,-0.02,0.74,0.00,0.00,0.00,0.95,-5.00,54,-1,1,-1,-4.4,0.09,0.840,1.000,41.55
89.10,align,111.55,138.45,0.759,1,-9.2,-1.4,9.2,1.4,0.75,1.38,181,182,-1,3.1,-1.2,-2.0,36.0,1.00,0.08,0.87,0.00,0.00,0.00,1.37,-0.77,54,-1,1,-1,-4.4,0.07,0.759,1.000,42.80
89.20,align,115.88,134.12,0.706,1,-10.0,-1.1,9.4,1.3,-7.18,1.48,181,181,-1,3.9,-7.2,0.1,34.6,0.36,0.16,0.82,0.00,0.00,0.00,1.62,3.45,54,-1,0,-1,-4.0,0.04,0.706,0.913,43.24
89.30,align,121.43,128.57,0.657,1,-11.0,-1.0,10.0,1.1,-10.22,1.16,181,181,-1,-0.3,-1.2,2.4,27.8,-0.60,0.27,0.60,0.00,0.00,0.00,1.62,7.14,54,-1,1,-1,-8.0,0.06,0.657,1.000,43.32
89.40,align,124.81,125.19,0.616,1,-11.0,-1.0,11.0,1.0,-10.22,1.16,181,181,-1,-0.3,-1.2,4.2,16.6,-1.00,0.27,0.23,0.00,0.00,0.00,1.37,10.20,54,-1,1,-1,-8.0,0.14,0.617,1.000,43.59
89.50,align,131.64,118.36,0.509,1,-13.4,-0.9,12.2,0.9,-12.55,0.11,181,181,-1,-0.3,-1.2,5.1,3.6,-1.00,0.17,0.00,0.00,0.00,0.00,0.94,12.16,54,-1,0,-1,-15.4,0.23,0.510,0.979,44.46
89.60,align,133.94,116.06,0.417,1,-14.6,-0.9,13.4,0.9,-11.57,-0.38,181,181,-1,-0.3,-1.2,4.8,-8.0,-1.00,-0.01,0.00,0.00,0.00,0.00,0.35,12.55,54,-1,0,-1,-14.7,0.29,0.419,0.822,45.77
89.70,align,138.58,111.42,0.318,1,-15.7,-1.0,14.6,0.9,-9.89,-0.69,181,181,-1,-0.3,-1.2,3.4,-16.5,-1.00,-0.16,0.23,0.00,0.00,0.00,-0.17,11.57,54,-1,1,-1,-13.8,0.27,0.319,0.639,46.70
89.80,align,143.26,106.74,0.250,1,-15.7,-1.0,15.7,1.0,-9.89,-0.69,181,181,-1,-0.3,-1.2,1.6,-21.4,-0.91,-0.23,0.38,0.00,0.00,0.00,-0.53,9.90,54,-1,1,-1,-13.8,0.26,0.251,0.502,47.07
89.90,align,147.94,102.06,0.250,1,-16.5,-1.0,16.5,1.0,-8.09,-0.81,181,181,-1,-0.3,-1.2,-0.2,-22.9,-0.46,-0.24,0.43,0.00,0.00,0.00,-0.69,8.10,54,-1,1,-1,-10.6,0.19,0.251,0.501,46.90
90.00,align,152.57,97.43,0.250,1,-17.2,-1.1,17.2,1.1,-6.59,-0.77,180,177,-1,-0.3,-1.2,-1.6,-22.0,-0.07,-0.20,0.40,0.00,0.00,0.00,-0.73,6.60,54,-1,0,-0,-7.1,0.14,0.250,0.361,46.19
90.10,align,158.26,91.74,0.250,1,-18.2,-1.2,17.8,1.2,-4.31,-0.51,180,177,-1,-3.1,-7.2,-2.4,-19.1,0.33,-0.10,0.31,0.00,0.00,0.00,-0.67,5.33,54,-1,0,0,-5.0,0.10,0.250,0.422,45.31
90.20,align,162.71,87.29,0.250,1,-18.6,-1.3,18.2,1.2,-3.58,-0.38,179,177,-1,-2.8,-13.2,-2.4,-15.0,0.63,-0.01,0.17,0.00,0.00,0.00,-0.55,4.31,54,-1,1,1,-5.5,0.11,0.250,0.500,44.46
90.30,align,168.15,81.85,0.086,1,-18.9,-1.3,18.6,1.3,-3.13,-0.29,179,177,-1,-2.6,-19.2,-1.8,-10.6,0.77,0.08,0.02,0.00,0.00,0.00,-0.44,3.58,54,-1,1,1,-5.1,0.13,0.086,0.171,43.69
90.40,align,170.29,79.71,0.080,1,-18.9,-1.3,18.9,1.3,-3.13,-0.29,179,175,-1,-2.5,-21.4,-0.8,-6.8,0.74,0.15,0.00,0.00,0.00,0.00,-0.37,3.12,54,-1,1,1,-5.1,0.13,0.080,0.160,43.03
90.50,align,174.50,75.50,0.045,1,-19.2,-1.3,19.2,1.3,-2.90,-0.23,178,175,-1,-2.5,-21.4,0.3,-3.6,0.69,0.19,0.00,0.00,0.00,0.00,-0.33,2.89,54,-1,1,2,-3.1,0.10,0.045,0.091,42.46
90.60,align,178.60,71.40,0.036,1,-19.5,-1.4,19.5,1.4,-2.85,-0.23,178,175,-1,-2.7,-21.4,1.5,-0.8,0.66,0.20,0.00,0.00,0.00,0.00,-0.34,2.84,54,-1,1,2,-1.8,0.08,0.036,0.071,41.39
90.70,align,183.54,66.46,0.020,1,-20.1,-1.4,19.8,1.4,-2.86,-0.28,177,175,-1,-2.9,-21.5,2.6,1.7,0.64,0.21,0.00,0.00,0.00,0.00,-0.38,2.84,54,-1,1,3,-0.4,0.07,0.020,0.041,40.20
90.80,align,186.40,63.60,0.032,1,-20.1,-1.4,20.1,1.4,-2.86,-0.28,177,175,-1,-3.1,-21.5,3.6,4.0,0.63,0.22,0.00,0.00,0.00,0.00,-0.43,2.84,54,-1,1,3,-0.4,0.07,0.032,0.063,38.89
90.90,align,190.09,59.91,0.000,1,-20.4,-1.4,20.4,1.4,-2.88,-0.31,177,175,-1,-3.4,-21.5,4.6,6.1,0.62,0.22,0.00,0.00,0.00,0.00,-0.49,2.86,54,-1,1,3,0.5,0.06,0.000,0.000,37.52
91.00,align,193.64,56.36,0.000,1,-20.9,-1.5,20.6,1.5,-2.96,-0.40,176,175,-1,-3.7,-21.6,5.6,7.9,0.60,0.22,0.00,0.00,0.00,0.00,-0.55,2.89,54,-1,1,4,1.2,0.06,0.000,0.000,36.17
91.10,align,198.72,51.28,0.000,1,-21.2,-1.6,20.9,1.5,-3.00,-0.45,176,175,-1,-4.0,-21.6,6.5,9.6,0.60,0.22,0.05,0.00,0.00,0.00,-0.61,2.92,54,-1,1,4,1.3,0.06,0.000,0.000,34.79
91.20,align,200.34,49.66,0.000,1,-21.2,-1.6,21.2,1.6,-3.00,-0.45,176,174,-1,-4.2,-21.6,7.3,11.2,0.61,0.23,0.11,0.00,0.00,0.00,-0.67,2.96,54,-1,1,4,1.3,0.06,0.000,0.000,33.39
91.30,align,204.23,45.77,0.250,1,-21.8,-1.7,21.5,1.6,-3.05,-0.52,176,174,-1,-4.5,-21.7,8.1,12.7,0.62,0.24,0.16,0.00,0.00,0.00,-0.72,2.98,54,-1,1,4,1.3,0.06,0.250,0.500,31.97
91.40,align,206.46,43.54,0.250,1,-21.8,-1.7,21.8,1.7,-3.05,-0.52,175,174,-1,-4.7,-21.7,8.8,14.1,0.64,0.25,0.22,0.00,0.00,0.00,-0.77,2.99,54,-1,1,5,1.3,0.07,0.250,0.500,30.55
91.50,align,209.32,40.68,0.250,1,-22.2,-1.7,22.2,1.7,-3.07,-0.56,175,174,-1,-4.9,-21.8,9.6,15.5,0.66,0.25,0.27,0.00,0.00,0.00,-0.81,3.01,54,-1,1,5,1.3,0.07,0.250,0.500,29.13
91.60,align,212.72,37.28,0.250,1,-22.8,-1.8,22.5,1.8,-3.42,-0.76,175,174,-1,-5.3,-21.8,10.1,16.6,0.63,0.24,0.30,0.00,0.00,0.00,-0.90,3.11,54,-1,1,5,1.3,0.07,0.250,0.500,27.84
91.70,align,215.34,34.66,0.250,1,-23.2,-1.9,22.8,1.8,-3.80,-0.94,175,174,-1,-5.9,-21.8,10.4,16.9,0.54,0.21,0.32,0.00,0.00,0.00,-1.05,3.34,54,-1,1,5,1.2,0.07,0.250,0.500,26.74
91.80,align,217.26,32.74,0.250,1,-23.6,-2.0,23.2,1.9,-4.30,-1.18,175,174,-1,-6.6,-21.9,10.1,16.2,0.39,0.15,0.30,0.00,0.00,0.00,-1.28,3.71,54,-1,0,5,1.4,0.08,0.250,0.466,25.82
91.90,align,220.42,29.58,0.250,1,-23.6,-2.0,23.6,2.0,-4.30,-1.18,175,174,-1,-7.6,-21.9,9.3,14.2,0.17,0.06,0.23,0.00,0.00,0.00,-1.56,4.18,54,-1,0,5,1.4,0.08,0.250,0.341,25.09
92.00,align,222.30,27.70,0.000,1,-24.6,-2.4,24.1,2.2,-5.30,-1.69,175,176,-1,-8.6,-22.0,7.7,10.7,-0.09,-0.05,0.10,0.00,0.00,0.00,-1.88,4.71,54,-1,1,5,3.3,0.06,0.000,0.000,24.56
92.10,align,225.35,24.65,0.000,1,-25.1,-2.5,24.6,2.4,-5.37,-1.77,175,176,-1,-9.6,-22.0,5.7,6.3,-0.29,-0.13,0.00,0.00,0.00,0.00,-2.14,5.13,54,-1,1,5,4.2,0.03,0.000,0.000,24.12
92.20,align,227.70,22.30,0.000,1,-25.7,-2.7,25.1,2.5,-5.41,-1.84,175,176,-1,-9.9,-22.1,3.5,1.4,-0.40,-0.19,0.00,0.00,0.00,0.00,-2.22,5.20,54,-1,1,5,5.7,0.01,0.000,0.000,23.26
92.30,align,229.42,20.58,0.000,1,-26.2,-2.9,25.7,2.7,-5.26,-1.83,175,176,-1,-10.3,-22.1,1.0,-4.0,-0.52,-0.24,0.00,0.00,0.00,0.00,-2.29,5.23,54,-1,1,5,7.3,-0.02,0.000,0.000,22.79
92.40,align,231.63,18.37,0.000,1,-26.2,-2.9,26.2,2.9,-5.26,-1.83,176,179,-1,-10.0,-22.2,-1.5,-9.5,-0.60,-0.28,0.00,0.00,0.00,0.00,-2.22,5.11,54,-1,1,4,7.3,-0.06,0.000,0.000,22.13
92.50,align,233.72,16.28,0.250,1,-26.7,-3.1,26.7,3.1,-5.01,-1.77,176,179,-1,-9.7,-22.2,-4.1,-15.1,-0.65,-0.28,0.19,0.00,0.00,0.00,-2.09,4.88,54,-1,1,4,8.9,-0.10,0.250,0.500,21.27
92.60,align,235.67,14.33,0.250,1,-27.2,-3.2,27.2,3.2,-4.75,-1.68,177,179,-1,-9.3,-22.3,-6.5,-20.7,-0.70,-0.28,0.38,0.00,0.00,0.00,-1.95,4.65,54,-1,1,3,10.4,-0.14,0.250,0.501,20.18
