t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers
36.80,align,249.91,0.09,0.321,1,0.9,-0.3,-0.4,0.9,0.04,0.19,180,180,-1,1.0,0.3,3.0,-0.1,0.00,-0.01,0.00,0.00,0.00,0.00,0.25,-0.04,73,-1,0,0,-0.1,0.01,0.321,0.324,0.12,0,32
36.90,align,249.93,0.07,0.322,1,0.9,-0.3,-0.4,0.8,0.04,0.13,180,180,-1,0.8,0.3,2.8,-0.1,0.00,-0.01,0.00,0.00,0.00,0.00,0.19,-0.04,73,-1,0,0,-0.1,0.01,0.322,0.325,0.08,0,32
37.00,align,249.93,0.07,0.324,1,0.9,-0.3,-0.4,0.8,0.04,0.13,180,180,-1,0.6,0.3,2.7,-0.1,0.00,-0.00,0.00,0.00,0.00,0.00,0.13,-0.04,73,-1,0,0,-0.1,0.01,0.324,0.327,0.05,0,32
37.10,align,249.93,0.07,0.325,1,0.9,-0.3,-0.4,0.8,0.04,0.03,180,180,-1,0.5,0.3,2.6,-0.1,0.00,-0.00,0.00,0.00,0.00,0.00,0.08,-0.04,73,-1,0,0,-0.1,0.01,0.325,0.329,0.01,0,32
37.20,align,249.93,0.07,0.327,1,0.9,-0.3,-0.4,0.8,0.04,-0.02,180,180,-1,0.3,0.3,2.4,-0.0,0.01,-0.00,0.00,0.00,0.00,0.00,0.03,-0.04,73,-1,0,0,-0.1,0.01,0.327,0.331,-0.02,0,32
37.30,align,249.93,0.07,0.329,1,0.9,-0.3,-0.4,0.8,0.04,-0.02,180,180,-1,0.2,0.3,2.3,-0.0,0.01,-0.00,0.00,0.00,0.00,0.00,-0.02,-0.04,73,-1,0,0,-0.1,0.01,0.329,0.333,-0.05,0,32
37.40,align,249.92,0.08,0.331,1,0.9,-0.3,-0.4,0.8,0.04,-0.10,180,180,-1,0.1,0.3,2.2,0.0,0.01,-0.00,0.00,0.00,0.00,0.00,-0.06,-0.04,73,-1,0,0,-0.1,0.01,0.331,0.336,-0.08,0,32
37.50,align,249.91,0.09,0.333,1,0.9,-0.3,-0.4,0.8,0.04,-0.14,180,180,-1,-0.0,0.3,2.0,0.1,0.01,-0.00,0.00,0.00,0.00,0.00,-0.10,-0.04,73,-1,0,0,-0.1,0.01,0.333,0.338,-0.12,0,32
37.60,align,249.91,0.09,0.333,1,0.9,-0.3,-0.4,0.8,0.04,-0.14,180,179,-1,-0.2,0.3,1.9,0.1,0.00,-0.00,0.00,0.00,0.00,0.00,-0.14,-0.04,73,-1,0,0,-0.1,0.01,0.333,0.335,-0.10,0,32
37.70,align,249.92,0.08,0.328,1,0.9,-0.4,-0.4,0.8,0.04,-0.21,180,179,-1,-0.3,0.3,1.8,0.0,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.17,-0.04,73,-1,0,0,-0.1,0.01,0.328,0.331,0.00,0,32
37.80,align,249.93,0.07,0.322,1,0.9,-0.4,-0.4,0.9,0.04,-0.21,180,179,-1,-0.4,0.3,1.7,-0.1,-0.02,-0.00,0.00,0.00,0.00,0.00,-0.21,-0.04,73,-1,0,0,-0.1,0.01,0.322,0.330,0.10,0,32
37.90,align,249.95,0.05,0.319,1,0.9,-0.4,-0.4,0.9,0.04,-0.24,180,179,-1,-0.5,0.3,1.6,-0.3,-0.02,-0.00,0.00,0.00,0.00,0.00,-0.24,-0.04,73,-1,0,0,-0.0,0.01,0.319,0.328,0.15,0,32
38.00,align,249.96,0.04,0.320,1,0.9,-0.4,-0.4,0.9,0.04,-0.26,180,179,-1,-0.6,0.3,1.4,-0.4,-0.02,-0.00,0.00,0.00,0.00,0.00,-0.26,-0.04,73,-1,0,0,-0.1,0.01,0.320,0.330,0.12,0,32
38.10,align,249.97,0.03,0.321,1,0.9,-0.4,-0.4,0.9,0.05,-0.28,180,179,-1,-0.7,0.4,1.3,-0.5,-0.02,0.00,0.00,0.00,0.00,0.00,-0.28,-0.05,73,-1,0,0,-0.0,0.01,0.321,0.331,0.09,0,32
38.20,align,249.98,0.02,0.323,1,0.9,-0.5,-0.4,1.0,0.07,-0.32,180,179,-1,-0.8,0.4,1.2,-0.7,-0.02,0.00,0.00,0.00,0.00,0.00,-0.30,-0.06,73,-1,0,0,-0.0,0.01,0.323,0.332,0.05,0,32
38.30,align,249.98,0.02,0.324,1,0.9,-0.5,-0.4,1.0,0.08,-0.33,180,179,-1,-0.8,0.4,1.1,-0.8,-0.02,0.00,0.00,0.00,0.00,0.00,-0.32,-0.07,73,-1,0,0,-0.0,0.01,0.324,0.334,0.02,0,32
38.40,align,249.98,0.02,0.326,1,0.9,-0.5,-0.4,1.0,0.08,-0.33,180,179,-1,-0.9,0.5,1.0,-0.9,-0.02,0.00,0.00,0.00,0.00,0.00,-0.33,-0.08,73,-1,0,0,-0.0,0.01,0.326,0.336,-0.01,0,32
38.50,align,249.98,0.02,0.325,1,1.0,-0.6,-0.5,1.1,0.10,-0.35,179,179,-1,-1.0,0.5,0.9,-0.9,-0.02,0.00,0.00,0.00,0.00,0.00,-0.34,-0.10,73,-1,0,1,-0.0,0.01,0.325,0.332,0.01,0,32
38.60,align,250.00,-0.00,0.319,1,1.0,-0.6,-0.5,1.1,0.13,-0.37,179,179,-1,-1.0,0.6,0.8,-0.9,-0.00,0.00,0.00,0.00,0.00,0.00,-0.36,-0.12,73,-1,0,1,-0.0,0.01,0.319,0.321,0.11,0,32
38.70,align,250.02,-0.02,0.316,1,1.0,-0.7,-0.5,1.1,0.14,-0.37,179,179,-1,-1.1,0.6,0.7,-0.8,0.00,0.00,0.00,0.00,0.00,0.00,-0.36,-0.13,73,-1,0,1,-0.0,0.01,0.316,0.318,0.16,0,32
38.80,align,250.03,-0.03,0.317,1,1.0,-0.7,-0.5,1.2,0.14,-0.37,179,179,-1,-1.1,0.7,0.6,-0.7,0.00,0.00,0.00,0.00,0.00,0.00,-0.37,-0.14,73,-1,0,1,-0.0,0.01,0.317,0.319,0.12,0,32
38.90,align,250.04,-0.04,0.318,1,1.0,-0.7,-0.5,1.2,0.15,-0.37,179,179,-1,-1.1,0.7,0.5,-0.6,0.01,0.00,0.00,0.00,0.00,0.00,-0.37,-0.15,73,-1,0,1,-0.0,0.01,0.318,0.321,0.09,0,32
39.00,align,250.04,-0.04,0.320,1,1.0,-0.8,-0.5,1.3,0.16,-0.38,179,179,-1,-1.2,0.8,0.4,-0.5,0.01,0.00,0.00,0.00,0.00,0.00,-0.38,-0.16,73,-1,0,1,-0.0,0.01,0.320,0.323,0.06,0,32
39.10,align,250.05,-0.05,0.321,1,1.1,-0.8,-0.5,1.3,0.17,-0.38,179,179,-1,-1.2,0.8,0.3,-0.4,0.01,0.00,0.00,0.00,0.00,0.00,-0.38,-0.17,73,-1,0,1,-0.0,0.01,0.321,0.325,0.02,0,32
39.20,align,250.05,-0.05,0.323,1,1.1,-0.9,-0.6,1.3,0.17,-0.37,179,179,-1,-1.2,0.8,0.2,-0.3,0.01,0.00,0.00,0.00,0.00,0.00,-0.37,-0.17,73,-1,0,1,-0.0,0.01,0.323,0.328,-0.01,0,32
39.30,align,250.04,-0.04,0.324,1,1.1,-0.9,-0.6,1.4,0.17,-0.37,179,179,-1,-1.2,0.8,0.2,-0.1,0.01,0.00,0.00,0.00,0.00,0.00,-0.37,-0.18,73,-1,0,1,-0.0,0.01,0.325,0.330,-0.04,0,32
39.40,align,250.04,-0.04,0.326,1,1.1,-0.9,-0.6,1.4,0.17,-0.37,179,179,-1,-1.3,0.8,0.1,-0.0,0.01,0.00,0.00,0.00,0.00,0.00,-0.37,-0.17,73,-1,0,1,-0.0,0.01,0.326,0.333,-0.07,0,32
39.50,align,250.03,-0.03,0.328,1,1.1,-0.9,-0.6,1.4,0.17,-0.36,179,179,-1,-1.3,0.9,0.0,0.1,0.02,0.00,0.00,0.00,0.00,0.00,-0.36,-0.17,73,-1,0,1,-0.0,0.01,0.328,0.335,-0.10,0,32
39.60,align,250.02,-0.02,0.330,1,1.1,-1.0,-0.6,1.5,0.16,-0.36,179,179,-1,-1.3,0.8,-0.1,0.3,0.02,0.00,0.00,0.00,0.00,0.00,-0.35,-0.17,72,-1,0,1,-0.0,0.01,0.330,0.338,-0.13,0,32
39.70,align,250.01,-0.01,0.330,1,1.2,-1.0,-0.6,1.5,0.15,-0.34,179,179,-1,-1.3,0.8,-0.1,0.4,0.01,0.00,0.00,0.00,0.00,0.00,-0.35,-0.16,72,-1,0,1,-0.0,0.01,0.330,0.336,-0.11,0,32
39.80,align,250.01,-0.01,0.325,1,1.2,-1.1,-0.7,1.5,0.13,-0.33,179,179,-1,-1.3,0.8,-0.2,0.4,0.00,0.00,0.00,0.00,0.00,0.00,-0.34,-0.15,72,-1,0,1,-0.0,0.01,0.325,0.326,-0.01,0,32
39.90,align,250.03,-0.03,0.319,1,1.2,-1.1,-0.7,1.6,0.12,-0.32,179,179,-1,-1.3,0.8,-0.3,0.3,-0.01,0.00,0.00,0.00,0.00,0.00,-0.33,-0.14,72,-1,0,1,-0.0,0.01,0.319,0.322,0.09,0,32
40.00,align,250.04,-0.04,0.316,1,1.2,-1.1,-0.7,1.6,0.12,-0.32,179,179,-1,-1.2,0.8,-0.3,0.3,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.31,-0.13,72,-1,0,1,-0.0,0.01,0.316,0.320,0.14,0,32
40.10,align,250.05,-0.05,0.317,1,1.2,-1.1,-0.7,1.6,0.12,-0.30,179,179,-1,-1.2,0.8,-0.4,0.2,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.30,-0.12,72,-1,0,1,-0.0,0.01,0.317,0.321,0.11,0,32
40.20,align,250.06,-0.06,0.318,1,1.2,-1.2,-0.7,1.7,0.11,-0.29,179,179,-1,-1.2,0.7,-0.5,0.2,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.29,-0.11,72,-1,0,1,-0.0,0.01,0.318,0.322,0.07,0,32
40.30,align,250.06,-0.06,0.320,1,1.2,-1.2,-0.7,1.7,0.10,-0.26,179,179,-1,-1.2,0.7,-0.5,0.1,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.28,-0.11,72,-1,0,1,0.0,0.01,0.320,0.324,0.04,0,32
40.40,align,250.06,-0.06,0.321,1,1.2,-1.2,-0.7,1.7,0.10,-0.26,179,179,-1,-1.2,0.7,-0.6,0.1,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.26,-0.10,72,-1,0,1,0.0,0.01,0.321,0.325,0.01,0,32
40.50,align,250.06,-0.06,0.323,1,1.2,-1.3,-0.7,1.8,0.09,-0.25,179,179,-1,-1.1,0.7,-0.6,0.1,-0.01,-0.00,0.00,0.00,0.00,0.00,-0.25,-0.10,72,-1,0,1,0.0,0.01,0.323,0.326,-0.02,0,32
40.60,align,250.05,-0.05,0.325,1,1.2,-1.3,-0.7,1.8,0.09,-0.21,179,179,-1,-1.1,0.7,-0.7,0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.23,-0.09,72,-1,0,1,0.0,0.01,0.325,0.328,-0.06,0,32
40.70,align,250.04,-0.04,0.327,1,1.2,-1.3,-0.7,1.8,0.09,-0.21,179,179,-1,-1.1,0.7,-0.7,0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.21,-0.09,72,-1,0,1,0.0,0.01,0.327,0.330,-0.09,0,32
40.80,align,250.03,-0.03,0.329,1,1.3,-1.3,-0.8,1.8,0.08,-0.18,179,179,-1,-1.0,0.7,-0.8,0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.20,-0.09,72,-1,0,1,0.0,0.01,0.329,0.331,-0.12,0,32
40.90,align,250.02,-0.02,0.331,1,1.3,-1.3,-0.8,1.8,0.08,-0.18,179,179,-1,-1.0,0.7,-0.8,0.1,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.18,-0.08,72,-1,0,1,0.0,0.01,0.331,0.333,-0.15,0,32
41.00,align,250.00,0.00,0.333,1,1.3,-1.4,-0.8,1.9,0.08,-0.16,179,179,-1,-0.9,0.7,-0.9,0.1,0.00,-0.01,0.00,0.00,0.00,0.00,-0.16,-0.08,72,-1,0,1,0.0,0.01,0.333,0.336,-0.18,0,32
41.10,align,249.98,0.02,0.336,1,1.3,-1.4,-0.8,1.9,0.07,-0.14,179,179,-1,-0.9,0.7,-0.9,0.2,0.00,-0.01,0.00,0.00,0.00,0.00,-0.14,-0.07,72,-1,0,1,0.0,0.01,0.336,0.339,-0.21,0,32
41.20,align,249.96,0.04,0.336,1,1.3,-1.4,-0.8,1.9,0.06,-0.10,179,179,-1,-0.9,0.7,-0.9,0.2,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,-0.07,72,-1,0,1,0.0,0.01,0.336,0.337,-0.19,0,32
41.30,align,249.96,0.04,0.330,1,1.3,-1.4,-0.8,1.9,0.06,-0.10,179,179,-1,-0.8,0.7,-0.8,0.2,0.00,0.01,0.00,0.00,0.00,0.00,-0.10,-0.06,72,-1,0,1,0.0,0.01,0.330,0.334,-0.06,0,32
41.40,align,249.98,0.02,0.319,1,1.3,-1.4,-0.8,1.9,0.06,-0.08,179,179,-1,-0.7,0.7,-0.8,0.2,0.00,0.01,0.00,0.00,0.00,0.00,-0.08,-0.06,72,-1,0,1,0.0,0.01,0.319,0.324,0.13,0,32
41.50,align,250.01,-0.01,0.310,1,1.3,-1.4,-0.8,1.9,0.05,-0.06,179,179,-1,-0.7,0.6,-0.7,0.2,-0.00,0.01,0.00,0.00,0.00,0.00,-0.06,-0.05,72,-1,0,1,0.0,0.01,0.310,0.313,0.29,0,32
41.60,align,250.04,-0.04,0.308,1,1.3,-1.4,-0.8,1.9,0.04,-0.03,179,179,-1,-0.7,0.6,-0.7,0.2,-0.00,0.01,0.00,0.00,0.00,0.00,-0.04,-0.05,72,-1,0,1,0.0,0.01,0.308,0.311,0.29,0,32
41.70,align,250.06,-0.06,0.309,1,1.3,-1.4,-0.8,1.9,0.04,-0.02,179,179,-1,-0.6,0.6,-0.6,0.2,-0.00,0.01,0.00,0.00,0.00,0.00,-0.03,-0.04,72,-1,0,1,0.0,0.01,0.309,0.311,0.26,0,32
41.80,align,250.08,-0.08,0.309,1,1.3,-1.4,-0.8,1.9,0.03,-0.01,179,179,-1,-0.6,0.6,-0.6,0.2,0.00,0.01,0.00,0.00,0.00,0.00,-0.02,-0.04,72,-1,0,1,0.0,0.01,0.309,0.312,0.22,0,32
41.90,align,250.10,-0.10,0.310,1,1.3,-1.4,-0.8,1.9,0.02,0.00,179,179,-1,-0.5,0.6,-0.6,0.3,0.00,0.01,0.00,0.00,0.00,0.00,-0.01,-0.03,72,-1,0,1,0.0,0.01,0.310,0.313,0.19,0,32
42.00,align,250.11,-0.11,0.311,1,1.3,-1.4,-0.8,1.9,0.02,0.00,179,179,-1,-0.5,0.6,-0.5,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,72,-1,0,1,0.0,0.01,0.311,0.315,0.16,0,32
42.10,align,250.12,-0.12,0.312,1,1.3,-1.4,-0.8,1.9,0.02,0.01,179,179,-1,-0.5,0.6,-0.5,0.3,0.01,0.00,0.00,0.00,0.00,0.00,0.01,-0.02,72,-1,0,1,0.0,0.01,0.312,0.317,0.12,0,32
42.20,align,250.13,-0.13,0.313,1,1.3,-1.4,-0.8,1.9,0.01,0.03,179,179,-1,-0.5,0.5,-0.5,0.4,0.01,0.00,0.00,0.00,0.00,0.00,0.02,-0.01,72,-1,0,1,0.0,0.01,0.313,0.318,0.09,0,32
42.30,align,250.13,-0.13,0.315,1,1.3,-1.4,-0.8,1.9,-0.00,0.04,179,179,-1,-0.4,0.5,-0.5,0.4,0.01,0.00,0.00,0.00,0.00,0.00,0.03,-0.00,72,-1,0,1,0.0,0.01,0.315,0.320,0.06,0,32
42.40,align,250.13,-0.13,0.316,1,1.3,-1.4,-0.8,1.9,-0.00,0.04,179,179,-1,-0.4,0.5,-0.4,0.5,0.01,0.00,0.00,0.00,0.00,0.00,0.04,0.00,72,-1,0,1,0.0,0.01,0.316,0.323,0.02,0,32
42.50,align,250.13,-0.13,0.318,1,1.3,-1.4,-0.8,1.9,-0.02,0.05,179,179,-1,-0.4,0.5,-0.4,0.6,0.01,0.00,0.00,0.00,0.00,0.00,0.05,0.01,72,-1,0,1,0.0,0.01,0.318,0.325,-0.01,0,32
42.60,align,250.12,-0.12,0.320,1,1.3,-1.4,-0.8,1.9,-0.03,0.06,179,179,-1,-0.4,0.4,-0.4,0.6,0.02,0.00,0.00,0.00,0.00,0.00,0.05,0.02,72,-1,0,1,0.0,0.01,0.320,0.328,-0.04,0,32
42.70,align,250.12,-0.12,0.321,1,1.3,-1.4,-0.8,1.9,-0.03,0.06,179,179,-1,-0.4,0.4,-0.4,0.7,0.02,0.00,0.00,0.00,0.00,0.00,0.06,0.03,72,-1,0,1,0.0,0.01,0.321,0.330,-0.07,0,32
42.80,align,250.10,-0.10,0.323,1,1.3,-1.4,-0.8,1.9,-0.06,0.07,179,179,-1,-0.3,0.4,-0.3,0.8,0.02,0.00,0.00,0.00,0.00,0.00,0.06,0.05,72,-1,0,1,0.0,0.01,0.323,0.333,-0.10,0,32
42.90,align,250.09,-0.09,0.325,1,1.3,-1.4,-0.8,1.9,-0.06,0.07,179,179,-1,-0.3,0.3,-0.3,0.9,0.02,0.00,0.00,0.00,0.00,0.00,0.07,0.06,72,-1,0,1,0.0,0.01,0.325,0.336,-0.13,0,32
43.00,align,250.08,-0.08,0.326,1,1.3,-1.4,-0.8,1.9,-0.09,0.08,179,179,-1,-0.3,0.3,-0.3,1.0,0.02,0.00,0.00,0.00,0.00,0.00,0.07,0.08,72,-1,0,1,0.0,0.01,0.326,0.335,-0.14,0,32
43.10,align,250.07,-0.07,0.325,1,1.3,-1.4,-0.8,1.9,-0.09,0.08,179,179,-1,-0.3,0.2,-0.3,1.1,0.02,-0.01,0.00,0.00,0.00,0.00,0.08,0.09,72,-1,0,1,0.0,0.01,0.325,0.335,-0.10,0,32
43.20,align,250.07,-0.07,0.322,1,1.3,-1.4,-0.8,1.9,-0.11,0.08,179,179,-1,-0.3,0.1,-0.4,1.0,0.01,-0.01,0.00,0.00,0.00,0.00,0.08,0.11,72,-1,0,1,0.0,0.01,0.322,0.330,-0.04,0,32
43.30,align,250.08,-0.08,0.318,1,1.3,-1.3,-0.8,1.8,-0.15,0.10,179,179,-1,-0.2,0.1,-0.4,1.0,0.01,-0.01,0.00,0.00,0.00,0.00,0.09,0.13,72,-1,0,1,0.0,0.01,0.318,0.322,0.03,0,32
43.40,align,250.08,-0.08,0.317,1,1.2,-1.3,-0.8,1.8,-0.16,0.10,179,179,-1,-0.2,0.0,-0.5,1.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.09,0.15,72,-1,0,1,0.0,0.01,0.317,0.321,0.04,0,32
43.50,align,250.08,-0.08,0.319,1,1.2,-1.3,-0.7,1.8,-0.16,0.10,179,179,-1,-0.2,-0.0,-0.5,0.9,0.01,-0.00,0.00,0.00,0.00,0.00,0.10,0.16,72,-1,0,1,0.0,0.01,0.319,0.323,0.01,0,32
43.60,align,250.07,-0.07,0.320,1,1.2,-1.3,-0.7,1.8,-0.18,0.11,179,179,-1,-0.2,-0.1,-0.5,0.9,0.01,-0.01,0.00,0.00,0.00,0.00,0.11,0.18,72,-1,0,1,0.0,0.01,0.320,0.326,-0.02,0,32
43.70,align,250.07,-0.07,0.322,1,1.2,-1.3,-0.7,1.8,-0.20,0.12,179,179,-1,-0.2,-0.1,-0.5,0.9,0.01,-0.01,0.00,0.00,0.00,0.00,0.11,0.19,72,-1,0,1,0.0,0.01,0.322,0.329,-0.06,0,32
43.80,align,250.05,-0.05,0.324,1,1.2,-1.3,-0.7,1.8,-0.21,0.13,179,179,-1,-0.1,-0.2,-0.5,0.9,0.01,-0.01,0.00,0.00,0.00,0.00,0.12,0.20,72,-1,0,1,-0.0,0.01,0.324,0.332,-0.09,0,32
43.90,align,250.05,-0.05,0.326,1,1.2,-1.3,-0.7,1.8,-0.21,0.13,179,179,-1,-0.1,-0.2,-0.6,0.9,0.01,-0.01,0.00,0.00,0.00,0.00,0.13,0.21,72,-1,0,1,-0.0,0.01,0.326,0.335,-0.12,0,32
44.00,align,250.03,-0.03,0.328,1,1.1,-1.3,-0.6,1.8,-0.22,0.14,179,179,-1,-0.1,-0.3,-0.6,0.9,0.02,-0.01,0.00,0.00,0.00,0.00,0.13,0.23,72,-1,0,1,0.0,0.01,0.328,0.338,-0.15,0,32
44.10,align,250.01,-0.01,0.329,1,1.1,-1.2,-0.6,1.8,-0.25,0.15,179,179,-1,-0.0,-0.3,-0.6,0.9,0.01,-0.00,0.00,0.00,0.00,0.00,0.14,0.24,72,-1,0,1,0.0,0.01,0.329,0.337,-0.16,0,32
44.20,align,250.00,-0.00,0.328,1,1.1,-1.2,-0.6,1.7,-0.25,0.15,179,179,-1,-0.0,-0.4,-0.5,0.8,0.01,0.00,0.00,0.00,0.00,0.00,0.15,0.25,72,-1,0,1,0.0,0.01,0.328,0.333,-0.12,0,32
44.30,align,250.00,0.00,0.326,1,1.1,-1.2,-0.6,1.7,-0.26,0.16,179,179,-1,0.0,-0.4,-0.5,0.8,0.01,0.01,0.00,0.00,0.00,0.00,0.16,0.26,72,-1,0,1,-0.0,0.01,0.326,0.332,-0.08,0,32
44.40,align,249.98,0.02,0.326,1,1.0,-1.2,-0.5,1.7,-0.28,0.17,179,179,-1,0.0,-0.5,-0.4,0.7,0.01,0.01,0.00,0.00,0.00,0.00,0.16,0.27,72,-1,0,1,-0.0,0.01,0.326,0.333,-0.07,0,32
44.50,align,249.97,0.03,0.328,1,1.0,-1.2,-0.5,1.7,-0.28,0.17,179,179,-1,0.1,-0.5,-0.3,0.6,0.01,0.01,0.00,0.00,0.00,0.00,0.17,0.28,72,-1,0,1,-0.0,0.01,0.328,0.335,-0.10,0,32
44.60,align,249.95,0.05,0.331,1,1.0,-1.2,-0.5,1.7,-0.29,0.17,179,179,-1,0.1,-0.6,-0.2,0.6,0.01,0.01,0.00,0.00,0.00,0.00,0.17,0.29,72,-1,0,1,-0.0,0.01,0.331,0.339,-0.14,0,32
44.70,align,249.94,0.06,0.332,1,1.0,-1.2,-0.5,1.7,-0.29,0.17,179,179,-1,0.1,-0.6,-0.1,0.5,0.01,0.01,0.00,0.00,0.00,0.00,0.17,0.29,72,-1,0,1,-0.0,0.01,0.332,0.337,-0.14,0,32
44.80,align,249.93,0.07,0.331,1,0.9,-1.1,-0.4,1.6,-0.30,0.17,179,179,-1,0.1,-0.6,-0.1,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.30,72,-1,0,1,-0.0,0.01,0.331,0.332,-0.11,0,32
44.90,align,249.93,0.07,0.329,1,0.9,-1.1,-0.4,1.6,-0.30,0.17,179,179,-1,0.1,-0.7,-0.1,0.3,-0.00,-0.01,0.00,0.00,0.00,0.00,0.17,0.30,72,-1,0,1,-0.0,0.01,0.329,0.332,-0.07,0,32
45.00,align,249.92,0.08,0.329,1,0.8,-1.1,-0.4,1.6,-0.30,0.17,179,179,-1,0.1,-0.7,-0.2,0.2,-0.00,-0.01,0.00,0.00,0.00,0.00,0.16,0.30,72,-1,0,1,-0.0,0.01,0.329,0.334,-0.06,0,32
45.10,align,249.91,0.09,0.331,1,0.8,-1.1,-0.3,1.6,-0.30,0.17,179,179,-1,0.1,-0.7,-0.2,0.1,-0.00,-0.01,0.00,0.00,0.00,0.00,0.16,0.30,72,-1,0,1,-0.0,0.01,0.331,0.336,-0.09,0,32
45.20,align,249.90,0.10,0.332,1,0.8,-1.1,-0.3,1.6,-0.29,0.17,179,179,-1,0.1,-0.7,-0.2,0.1,0.00,-0.01,0.00,0.00,0.00,0.00,0.16,0.30,72,-1,0,1,-0.0,0.01,0.332,0.335,-0.10,0,32
45.30,align,249.90,0.10,0.329,1,0.8,-1.1,-0.3,1.6,-0.29,0.17,179,179,-1,0.1,-0.7,-0.2,0.0,0.01,0.00,0.00,0.00,0.00,0.00,0.17,0.29,72,-1,0,1,-0.0,0.01,0.329,0.333,-0.04,0,32
45.40,align,249.91,0.09,0.325,1,0.7,-1.0,-0.3,1.5,-0.28,0.17,179,179,-1,0.1,-0.7,-0.1,-0.0,0.00,0.01,0.00,0.00,0.00,0.00,0.17,0.29,72,-1,0,1,-0.0,0.01,0.325,0.332,0.04,0,32
45.50,align,249.91,0.09,0.325,1,0.7,-1.0,-0.2,1.5,-0.28,0.17,179,179,-1,0.2,-0.7,0.0,-0.1,0.00,0.02,0.00,0.00,0.00,0.00,0.16,0.28,72,-1,0,1,-0.0,0.01,0.325,0.332,0.05,0,32
45.60,align,249.91,0.09,0.326,1,0.7,-1.0,-0.2,1.5,-0.27,0.16,179,179,-1,0.2,-0.7,0.2,-0.2,0.00,0.02,0.00,0.00,0.00,0.00,0.16,0.27,72,-1,0,1,-0.0,0.01,0.326,0.334,0.02,0,32
45.70,align,249.90,0.10,0.328,1,0.6,-1.0,-0.2,1.5,-0.25,0.15,179,179,-1,0.1,-0.7,0.3,-0.2,0.00,0.02,0.00,0.00,0.00,0.00,0.15,0.26,72,-1,0,1,-0.0,0.01,0.328,0.337,-0.02,0,32
45.80,align,249.90,0.10,0.329,1,0.6,-1.0,-0.1,1.5,-0.24,0.14,179,179,-1,0.1,-0.7,0.3,-0.2,0.00,0.01,0.00,0.00,0.00,0.00,0.15,0.26,72,-1,0,1,-0.0,0.01,0.329,0.335,-0.02,0,32
45.90,align,249.90,0.10,0.327,1,0.6,-1.0,-0.1,1.5,-0.24,0.14,179,179,-1,0.1,-0.7,0.4,-0.3,-0.00,0.01,0.00,0.00,0.00,0.00,0.14,0.25,72,-1,0,1,-0.0,0.01,0.327,0.332,0.01,0,32
46.00,align,249.91,0.09,0.325,1,0.6,-0.9,-0.1,1.4,-0.22,0.12,179,179,-1,0.1,-0.7,0.4,-0.4,-0.01,0.00,0.00,0.00,0.00,0.00,0.13,0.23,72,-1,0,1,-0.0,0.01,0.325,0.330,0.05,0,32
46.10,align,249.91,0.09,0.324,1,0.6,-0.9,-0.1,1.4,-0.21,0.11,179,179,-1,0.1,-0.6,0.4,-0.5,-0.01,0.00,0.00,0.00,0.00,0.00,0.12,0.22,72,-1,0,1,-0.0,0.01,0.325,0.329,0.06,0,32
46.20,align,249.91,0.09,0.326,1,0.6,-0.9,-0.1,1.4,-0.21,0.11,179,179,-1,0.0,-0.6,0.3,-0.6,-0.01,0.00,0.00,0.00,0.00,0.00,0.11,0.21,72,-1,0,1,-0.0,0.01,0.326,0.330,0.02,0,32
46.30,align,249.91,0.09,0.328,1,0.5,-0.9,-0.0,1.4,-0.19,0.10,179,179,-1,0.0,-0.6,0.3,-0.7,-0.01,0.00,0.00,0.00,0.00,0.00,0.10,0.19,72,-1,0,1,-0.0,0.01,0.328,0.332,-0.01,0,32
46.40,align,249.90,0.10,0.330,1,0.5,-0.9,-0.0,1.4,-0.16,0.09,179,179,-1,-0.0,-0.5,0.3,-0.8,-0.01,0.00,0.00,0.00,0.00,0.00,0.09,0.17,72,-1,0,1,-0.0,0.01,0.330,0.334,-0.04,0,32
46.50,align,249.90,0.10,0.332,1,0.5,-0.9,0.0,1.4,-0.14,0.08,179,179,-1,-0.0,-0.5,0.3,-0.9,-0.01,0.00,0.00,0.00,0.00,0.00,0.08,0.16,72,-1,0,1,-0.0,0.01,0.332,0.335,-0.07,0,32
