t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv
10.10,dash,249.91,0.09,0.600,1,-8.2,61.1,7.7,1142.7,-4.75,39.01,113,114,-1,-15.1,60.4,-10.5,60.9,0.03,0.01,1.00,0.00,0.00,0.00,10.21,35.78,58,-1,0,-1,-0.2,-0.02,0.600,0.617,4.24
10.20,dash,250.37,-0.37,0.600,1,-8.7,65.2,8.2,1138.9,-5.12,41.08,114,114,-1,-15.9,61.5,-10.8,61.6,0.01,0.02,1.00,0.00,0.00,0.00,11.27,37.65,58,-1,0,-1,-0.9,-0.01,0.600,0.610,4.65
10.30,dash,250.87,-0.87,0.600,1,-9.2,69.4,8.7,1134.8,-5.49,43.15,114,114,-1,-16.6,62.5,-10.9,62.1,-0.03,0.03,1.00,0.00,0.00,0.00,12.32,39.52,58,-1,0,-1,-1.7,-0.00,0.600,0.622,5.01
10.40,dash,251.41,-1.41,0.600,1,-9.8,73.9,9.2,1130.6,-5.85,45.20,115,114,-1,-17.3,63.6,-10.9,62.5,-0.04,0.03,1.00,0.00,0.00,0.00,13.42,41.37,58,-1,0,-1,-2.4,0.02,0.600,0.632,5.35
10.50,dash,251.83,-1.83,0.600,1,-9.8,73.9,9.8,1126.1,-5.85,45.20,116,114,-1,-17.9,64.6,-11.0,63.0,-0.05,0.03,1.00,0.00,0.00,0.00,14.52,43.20,58,-1,0,-1,-2.4,0.03,0.600,0.633,5.67
10.60,dash,252.56,-2.56,0.600,1,-11.0,83.5,10.4,1121.4,-6.52,49.25,117,114,-1,-18.6,65.9,-11.1,63.6,-0.03,0.03,1.00,0.00,0.00,0.00,15.62,45.01,58,-1,0,-1,-2.2,0.04,0.600,0.625,5.98
10.70,dash,253.17,-3.17,0.600,1,-11.7,88.5,11.0,1116.5,-6.84,51.26,117,114,-1,-19.4,67.0,-11.5,64.6,0.02,0.03,1.00,0.00,0.00,0.00,16.69,46.79,58,-1,0,-1,-1.3,0.03,0.600,0.617,6.30
10.80,dash,253.64,-3.64,0.570,1,-11.7,88.5,11.7,1111.5,-6.84,51.26,117,112,-1,-20.0,67.1,-12.5,65.9,0.08,0.01,1.00,0.00,0.00,0.00,17.24,48.75,58,-1,0,-1,-1.3,0.01,0.570,0.605,6.60
10.90,dash,254.44,-4.44,0.540,1,-13.2,99.3,12.4,1106.2,-7.41,55.31,117,112,-1,-20.8,66.9,-14.2,67.4,0.13,-0.01,1.00,0.00,0.00,0.00,17.51,50.83,58,-1,0,-1,1.4,-0.02,0.540,0.596,6.84
11.00,dash,254.93,-4.93,0.510,1,-13.9,105.0,13.2,1100.7,-7.61,57.24,116,112,-1,-21.6,66.6,-16.5,69.0,0.17,-0.02,1.00,0.00,0.00,0.00,17.23,53.08,58,-1,0,-1,2.1,-0.05,0.510,0.587,6.97
11.10,dash,255.73,-5.73,0.480,1,-14.7,110.8,13.9,1095.0,-7.73,59.01,114,112,-1,-22.5,66.3,-19.1,70.4,0.17,-0.03,1.00,0.00,0.00,0.00,16.13,55.45,58,-1,0,-2,2.1,-0.07,0.480,0.558,6.91
11.20,dash,256.36,-6.36,0.450,1,-14.7,110.8,14.7,1089.2,-7.73,59.01,109,108,-1,-23.2,66.0,-21.4,71.3,0.12,-0.02,1.00,0.00,0.00,0.00,12.24,58.24,58,-1,0,-2,2.1,-0.08,0.450,0.507,6.65
11.30,dash,256.96,-6.96,0.420,1,-16.2,123.0,15.5,1083.2,-7.78,62.27,105,108,-1,-23.8,65.8,-22.7,71.6,0.04,-0.00,1.00,0.00,0.00,0.00,8.00,60.66,58,-1,0,-2,-0.3,-0.06,0.420,0.437,6.26
11.40,dash,257.40,-7.40,0.390,1,-17.0,129.4,16.2,1077.0,-7.71,63.65,101,108,-1,-24.0,65.4,-22.9,71.3,-0.05,0.02,1.00,0.00,0.00,0.00,4.08,62.62,58,-1,0,-2,-1.7,-0.03,0.390,0.415,5.81
11.50,dash,258.07,-8.07,0.360,1,-17.0,129.4,17.0,1070.6,-7.71,63.65,98,108,-1,-24.1,65.7,-22.4,70.7,-0.11,0.03,1.00,0.00,0.00,0.00,0.97,64.10,58,-1,0,-2,-1.7,-0.00,0.360,0.416,5.34
11.60,dash,258.45,-8.45,0.330,1,-17.8,135.8,17.8,1064.2,-7.61,64.87,92,98,-1,-23.4,64.3,-21.5,70.0,-0.10,0.04,1.00,0.00,0.00,0.00,-5.43,65.09,58,-1,0,-1,-2.8,0.03,0.330,0.384,4.91
11.70,dash,258.90,-8.90,0.300,1,-18.5,142.4,18.5,1057.6,-7.48,65.87,87,98,-1,-23.2,65.0,-20.9,69.6,-0.07,0.04,1.00,0.00,0.00,0.00,-10.87,65.39,58,-1,0,-1,-3.3,0.05,0.300,0.344,4.51
11.80,dash,259.30,-9.30,0.270,1,-19.3,149.0,19.3,1051.0,-7.32,66.64,83,98,-1,-22.9,65.9,-20.5,69.6,-0.03,0.03,1.00,0.00,0.00,0.00,-15.45,65.24,58,-1,0,-0,-3.5,0.06,0.270,0.295,4.13
11.90,dash,259.65,-9.65,0.250,1,-20.0,155.8,20.0,1044.2,-7.14,67.29,79,98,-1,-22.5,66.3,-20.7,69.9,0.02,0.02,1.00,0.00,0.00,0.00,-19.46,64.80,58,-1,0,0,-3.0,0.06,0.250,0.266,3.73
12.00,dash,259.95,-9.95,0.250,1,-20.7,162.5,20.7,1037.5,-6.96,67.80,74,90,-1,-21.9,66.2,-21.4,70.5,0.08,0.01,1.00,0.00,0.00,0.00,-25.55,63.18,58,-1,0,1,-2.4,0.06,0.250,0.283,3.29
12.10,dash,260.19,-10.19,0.250,1,-21.4,169.3,21.4,1030.7,-6.77,68.16,69,90,-1,-21.5,66.6,-22.5,71.3,0.11,-0.00,1.00,0.00,0.00,0.00,-31.06,61.05,58,-1,0,1,-1.7,0.06,0.250,0.294,2.78
12.20,dash,260.37,-10.37,0.250,1,-22.0,176.2,22.0,1023.8,-6.56,68.46,64,90,-1,-20.9,66.8,-23.8,72.0,0.11,-0.01,1.00,0.00,0.00,0.00,-36.01,58.59,58,-1,0,2,-1.0,0.05,0.250,0.299,2.20
12.30,dash,260.50,-10.50,0.250,1,-23.3,190.0,22.7,1017.0,-6.08,69.27,59,90,-1,-20.2,66.2,-25.1,72.6,0.11,-0.01,1.00,0.00,0.00,0.00,-40.45,56.09,58,-1,0,2,0.1,0.05,0.250,0.300,1.64
12.40,dash,260.59,-10.59,0.250,1,-23.9,196.9,23.3,1010.0,-5.81,69.68,54,80,-1,-19.9,67.1,-26.3,73.0,0.08,-0.01,1.00,0.00,0.00,0.00,-45.44,52.64,58,-1,0,2,0.6,0.05,0.250,0.287,1.04
12.50,dash,260.60,-10.60,0.250,1,-24.4,203.9,23.9,1003.1,-5.52,70.09,50,80,-1,-19.1,66.6,-27.3,73.2,0.06,-0.02,1.00,0.00,0.00,0.00,-49.57,49.31,58,-1,0,3,1.0,0.05,0.250,0.280,0.43
12.60,dash,260.57,-10.57,0.266,1,-25.0,211.0,24.4,996.1,-5.21,70.48,46,80,-1,-18.8,67.4,-28.1,73.2,0.02,-0.01,1.00,0.00,0.00,0.00,-52.92,46.28,58,-1,0,3,1.3,0.05,0.266,0.277,-0.19
12.70,dash,260.49,-10.49,0.298,1,-25.0,211.0,25.0,989.0,-5.21,70.48,42,80,-1,-18.0,66.9,-28.6,72.9,-0.01,-0.01,1.00,0.00,0.00,0.00,-55.58,43.65,58,-1,0,4,1.3,0.05,0.298,0.307,-0.79
12.80,dash,260.36,-10.36,0.330,1,-25.4,218.0,25.4,982.0,-4.89,70.82,39,73,-1,-17.5,67.8,-28.9,72.6,-0.05,-0.01,1.00,0.00,0.00,0.00,-58.01,40.92,58,-1,0,4,1.4,0.06,0.330,0.354,-1.38
12.90,dash,260.12,-10.12,0.363,1,-26.3,232.3,25.9,974.9,-4.16,71.77,37,73,-1,-16.7,67.2,-29.1,72.1,-0.05,-0.01,1.00,0.00,0.00,0.00,-59.94,38.70,58,-1,0,5,1.5,0.06,0.363,0.387,-1.92
13.00,dash,259.94,-9.94,0.390,1,-26.3,232.3,26.3,967.7,-4.16,71.77,34,73,-1,-16.1,67.9,-29.5,71.9,-0.04,-0.02,1.00,0.00,0.00,0.00,-61.61,37.04,58,-1,0,5,1.5,0.07,0.390,0.413,-2.36
13.10,dash,259.68,-9.68,0.414,1,-27.1,246.8,26.7,960.5,-3.26,73.29,33,73,-1,-15.4,68.3,-30.0,71.7,-0.02,-0.03,1.00,0.00,0.00,0.00,-63.12,35.81,58,-1,0,6,2.7,0.07,0.414,0.434,-2.71
13.20,dash,259.37,-9.37,0.436,1,-27.1,246.8,27.1,953.2,-3.26,73.29,31,71,-1,-14.5,67.3,-30.9,71.7,0.01,-0.04,1.00,0.00,0.00,0.00,-64.62,34.73,58,-1,0,6,2.7,0.06,0.436,0.457,-3.00
13.30,dash,259.05,-9.05,0.453,1,-27.6,261.7,27.3,945.8,-2.23,75.23,29,71,-1,-14.0,67.5,-32.1,71.9,0.04,-0.05,1.00,0.00,0.00,0.00,-66.07,33.88,58,-1,0,6,5.3,0.05,0.453,0.490,-3.23
13.40,dash,258.69,-8.69,0.470,1,-27.8,269.3,27.6,938.3,-1.70,76.34,28,71,-1,-13.5,67.5,-33.8,72.3,0.07,-0.06,1.00,0.00,0.00,0.00,-67.55,33.21,58,-1,0,6,6.8,0.02,0.470,0.522,-3.42
13.50,dash,258.32,-8.32,0.488,1,-27.8,269.3,27.8,930.7,-1.70,76.34,27,71,-1,-13.2,67.3,-35.6,72.6,0.07,-0.07,1.00,0.00,0.00,0.00,-69.03,32.65,58,-1,0,6,6.8,-0.01,0.488,0.546,-3.62
13.60,dash,257.94,-7.94,0.506,1,-27.9,277.1,27.9,922.9,-1.17,77.57,26,75,-1,-12.9,66.9,-37.2,72.7,0.07,-0.08,1.00,0.00,0.00,0.00,-70.43,32.53,58,-1,0,6,8.0,-0.04,0.506,0.563,-3.80
13.70,dash,257.55,-7.55,0.525,1,-28.0,292.9,28.0,915.1,-0.16,80.35,25,75,-1,-12.7,66.4,-38.3,72.7,0.04,-0.07,1.00,0.00,0.00,0.00,-71.91,32.58,58,-1,0,6,8.9,-0.05,0.526,0.570,-3.98
13.80,dash,257.15,-7.15,0.545,1,-28.0,301.1,28.0,907.1,0.25,81.83,24,75,-1,-12.6,65.7,-38.6,72.3,-0.00,-0.06,1.00,0.00,0.00,0.00,-73.35,32.80,58,-1,0,6,8.8,-0.06,0.546,0.572,-4.16
13.90,dash,256.75,-6.75,0.565,1,-28.0,301.1,28.0,898.9,0.25,81.83,24,75,-1,-12.4,64.8,-38.2,71.6,-0.03,-0.05,1.00,0.00,0.00,0.00,-74.76,33.27,58,-1,0,6,8.8,-0.06,0.565,0.599,-4.30
14.00,dash,256.34,-6.34,0.581,1,-27.9,317.8,27.9,890.6,0.81,84.92,25,97,-1,-12.3,63.9,-37.2,70.8,-0.05,-0.04,1.00,0.00,0.00,0.00,-75.00,36.42,58,-1,0,6,7.6,-0.06,0.581,0.617,-4.37
14.10,dash,255.93,-5.93,0.593,1,-27.9,317.8,27.9,882.2,0.81,84.92,27,97,-1,-12.2,62.8,-35.8,70.0,-0.04,-0.03,1.00,0.00,0.00,0.00,-75.10,39.67,58,-1,0,5,7.6,-0.04,0.593,0.623,-4.36
14.20,dash,255.53,-5.53,0.599,1,-27.8,326.4,27.8,873.6,0.88,86.55,29,97,-1,-12.0,61.7,-34.0,69.3,-0.01,-0.02,1.00,0.00,0.00,0.00,-75.10,43.04,58,-1,0,6,6.0,-0.01,0.599,0.613,-4.22
14.30,dash,255.05,-5.05,0.602,1,-27.6,344.2,27.7,864.8,0.50,89.90,31,97,-1,-11.8,60.4,-31.9,68.9,0.04,-0.01,1.00,0.00,0.00,0.00,-74.98,46.52,58,-1,0,6,1.7,0.04,0.602,0.621,-3.99
14.40,dash,254.78,-4.78,0.597,1,-27.6,344.2,27.6,855.8,0.50,89.90,41,127,-1,-11.7,59.0,-29.4,68.7,0.09,0.00,1.00,0.00,0.00,0.00,-67.04,59.90,58,-1,0,6,1.7,0.09,0.598,0.634,-3.70
14.50,dash,254.43,-4.43,0.592,1,-27.7,362.5,27.6,846.7,-0.74,93.14,53,127,-1,-11.9,57.6,-26.7,68.5,0.12,0.01,1.00,0.00,0.00,0.00,-55.24,73.01,58,-1,0,7,0.0,0.12,0.593,0.648,-3.38
14.60,dash,254.12,-4.12,0.587,1,-27.8,372.0,27.7,837.5,-1.70,94.65,65,127,-1,-12.4,56.1,-23.8,68.4,0.14,0.02,1.00,0.00,0.00,0.00,-39.67,84.27,58,-1,0,7,0.6,0.14,0.588,0.653,-3.08
14.70,dash,253.84,-3.84,0.582,1,-27.8,372.0,27.8,828.0,-1.70,94.65,78,127,-1,-13.3,54.6,-20.8,68.0,0.13,0.03,1.00,0.00,0.00,0.00,-21.65,92.15,58,-1,0,7,0.6,0.13,0.583,0.649,-2.81
14.80,dash,253.60,-3.60,0.579,1,-28.1,381.5,28.1,818.5,-2.87,96.03,92,145,-1,-14.9,53.0,-18.2,67.2,0.09,0.04,1.00,0.00,0.00,0.00,1.15,96.07,58,-1,0,7,2.4,0.09,0.579,0.633,-2.58
14.90,dash,253.41,-3.41,0.574,1,-29.0,401.0,28.5,808.8,-5.61,98.32,106,145,-1,-16.9,51.4,-16.0,66.0,0.03,0.05,1.00,0.00,0.00,0.00,23.41,94.48,58,-1,0,6,7.1,0.03,0.574,0.606,-2.36
15.00,dash,253.26,-3.26,0.566,1,-29.0,401.0,29.0,799.0,-5.61,98.32,118,145,-1,-18.9,49.7,-14.5,64.3,-0.03,0.06,1.00,0.00,0.00,0.00,41.40,89.35,58,-1,0,5,7.1,-0.04,0.566,0.600,-2.11
15.10,dash,253.16,-3.16,0.505,1,-29.7,410.9,29.7,789.1,-7.12,99.23,127,145,-1,-20.9,47.9,-13.5,62.3,-0.08,0.06,1.00,0.00,0.00,0.00,54.25,83.39,58,-1,0,4,9.1,-0.10,0.506,0.562,-1.77
15.20,dash,253.12,-3.12,0.443,1,-30.5,420.9,30.5,779.1,-8.67,100.00,134,148,-1,-22.9,46.0,-13.0,60.3,-0.08,0.07,1.00,0.00,0.00,0.00,63.57,77.68,58,-1,0,3,10.2,-0.15,0.444,0.501,-1.28
15.30,dash,253.13,-3.13,0.385,1,-32.6,441.0,31.5,769.0,-11.39,100.62,139,148,-1,-24.9,44.2,-12.9,58.5,-0.03,0.07,1.00,0.00,0.00,0.00,69.77,73.03,58,-1,0,1,8.4,-0.17,0.386,0.427,-0.72
15.40,dash,253.17,-3.17,0.336,1,-32.6,441.0,32.6,759.0,-11.39,100.62,143,148,-1,-26.9,42.7,-13.1,57.2,0.03,0.08,1.00,0.00,0.00,0.00,73.83,69.31,58,-1,0,-0,8.4,-0.17,0.337,0.381,-0.20
15.50,dash,253.24,-3.24,0.297,1,-33.8,451.1,33.8,748.9,-12.49,100.50,146,148,-1,-28.9,41.4,-13.4,56.2,0.09,0.09,1.00,0.00,0.00,0.00,76.44,66.44,58,-1,0,-1,6.0,-0.14,0.297,0.369,0.23
15.60,dash,253.33,-3.33,0.266,1,-35.1,461.1,35.1,738.9,-13.44,100.21,148,148,-1,-30.9,40.4,-13.9,55.4,0.13,0.10,1.00,0.00,0.00,0.00,77.97,64.37,58,-1,0,-2,3.5,-0.11,0.266,0.359,0.55
15.70,dash,253.43,-3.43,0.250,1,-36.5,471.1,36.5,728.9,-14.23,99.71,150,148,-1,-32.9,39.7,-14.5,54.8,0.15,0.11,1.00,0.00,0.00,0.00,78.79,62.74,58,-1,0,-3,1.3,-0.08,0.250,0.353,0.72
15.80,dash,253.60,-3.60,0.250,1,-39.5,490.9,38.0,719.0,-15.49,98.54,151,148,-1,-34.9,39.1,-15.2,54.0,0.13,0.12,1.00,0.00,0.00,0.00,79.14,61.56,58,-1,0,-3,-1.8,-0.05,0.250,0.349,0.79
15.90,dash,253.66,-3.66,0.250,1,-41.1,500.7,39.5,709.1,-16.01,97.92,151,148,-1,-36.9,38.6,-16.1,53.0,0.09,0.13,1.00,0.00,0.00,0.00,79.11,60.75,58,-1,0,-3,-3.0,-0.03,0.250,0.336,0.80
16.00,dash,253.79,-3.79,0.250,1,-41.1,500.7,41.1,699.3,-16.01,97.92,151,140,-1,-38.9,38.3,-17.2,51.8,0.05,0.13,1.00,0.00,0.00,0.00,77.35,62.14,58,-1,0,-4,-3.0,-0.01,0.250,0.321,0.79
16.10,dash,254.00,-4.00,0.250,1,-44.4,520.1,42.8,689.5,-16.74,96.70,150,140,-1,-40.9,38.0,-18.5,50.4,0.01,0.12,1.00,0.00,0.00,0.00,75.54,63.50,58,-1,0,-4,-4.1,0.01,0.250,0.305,0.79
16.20,dash,254.14,-4.14,0.250,1,-44.4,520.1,44.4,679.9,-16.74,96.70,148,140,-1,-42.9,37.7,-20.3,49.0,0.00,0.10,1.00,0.00,0.00,0.00,73.64,64.87,58,-1,0,-4,-4.1,0.01,0.250,0.293,0.82
16.30,dash,254.21,-4.21,0.250,1,-46.1,529.8,46.1,670.2,-16.94,96.13,147,140,-1,-44.9,37.5,-22.6,47.8,0.01,0.07,1.00,0.00,0.00,0.00,71.65,66.29,58,-1,0,-4,-4.2,0.01,0.250,0.284,0.89
16.40,dash,254.37,-4.37,0.250,1,-49.5,548.9,47.8,660.7,-16.96,95.12,142,123,-1,-46.9,37.2,-25.4,46.8,0.04,0.03,1.00,0.00,0.00,0.00,64.50,72.59,58,-1,0,-4,-3.5,0.00,0.250,0.280,1.02
16.50,dash,254.53,-4.53,0.250,1,-51.2,558.3,49.5,651.1,-16.73,94.68,136,123,-1,-48.6,36.9,-28.6,46.2,0.09,-0.02,1.00,0.00,0.00,0.00,57.16,77.90,58,-1,0,-4,-2.9,-0.00,0.250,0.291,1.19
16.60,dash,254.69,-4.69,0.250,1,-52.8,567.8,51.2,641.7,-16.33,94.20,131,123,-1,-49.3,36.6,-32.1,45.8,0.13,-0.07,1.00,0.00,0.00,0.00,49.67,82.32,58,-1,0,-4,-2.0,-0.02,0.250,0.331,1.34
16.70,dash,254.85,-4.85,0.250,1,-54.4,577.2,52.8,632.2,-15.77,93.76,126,123,-1,-50.0,36.4,-35.8,45.8,0.16,-0.12,1.00,0.00,0.00,0.00,42.01,85.88,58,-1,0,-4,-1.1,-0.03,0.250,0.361,1.43
16.80,dash,255.01,-5.01,0.250,1,-54.4,577.2,54.4,622.8,-15.77,93.76,117,99,-1,-50.5,36.1,-39.4,45.7,0.17,-0.15,1.00,0.00,0.00,0.00,28.45,90.72,58,-1,0,-4,-1.1,-0.05,0.250,0.378,1.49
16.90,dash,255.16,-5.16,0.250,1,-55.9,586.5,55.9,613.5,-15.05,93.32,108,99,-1,-50.7,35.8,-42.7,45.6,0.16,-0.16,1.00,0.00,0.00,0.00,15.07,93.32,58,-1,0,-4,-0.3,-0.07,0.250,0.377,1.46
17.00,dash,255.35,-5.35,0.250,1,-58.7,605.0,57.4,604.2,-13.26,92.20,100,99,-1,-50.9,35.7,-45.4,45.1,0.12,-0.15,1.00,0.00,0.00,0.00,2.84,93.87,58,-1,0,-4,0.7,-0.08,0.250,0.358,1.35
17.10,dash,255.41,-5.41,0.253,1,-60.0,614.2,58.7,595.0,-12.22,91.54,94,99,-1,-50.9,35.7,-47.5,44.3,0.08,-0.11,1.00,0.00,0.00,0.00,-7.55,92.84,58,-1,0,-4,0.7,-0.09,0.253,0.329,1.12
17.20,dash,255.51,-5.51,0.268,1,-61.1,623.3,60.0,585.8,-11.11,90.81,86,85,-1,-50.8,35.9,-49.0,43.0,0.03,-0.07,1.00,0.00,0.00,0.00,-18.01,90.58,58,-1,0,-4,0.2,-0.09,0.268,0.309,0.86
17.30,dash,255.58,-5.58,0.277,1,-61.1,623.3,61.1,576.7,-11.11,90.81,80,85,-1,-50.5,36.2,-49.9,41.4,-0.00,-0.04,1.00,0.00,0.00,0.00,-25.95,87.73,58,-1,0,-3,0.2,-0.07,0.277,0.293,0.57
17.40,dash,255.62,-5.62,0.283,1,-63.1,641.3,62.2,567.7,-8.73,89.19,76,85,-1,-50.1,36.7,-50.5,39.6,-0.03,-0.01,1.00,0.00,0.00,0.00,-31.58,84.86,58,-1,0,-3,-0.8,-0.06,0.283,0.299,0.28
17.50,dash,255.65,-5.65,0.284,1,-63.8,650.1,63.1,558.7,-7.46,88.26,72,85,-1,-49.5,37.3,-50.9,37.8,-0.05,0.01,1.00,0.00,0.00,0.00,-35.27,82.38,58,-1,0,-3,-1.5,-0.04,0.284,0.307,0.04
17.60,dash,255.65,-5.65,0.283,1,-63.8,650.1,63.8,549.9,-7.46,88.26,69,80,-1,-48.8,38.1,-51.0,36.0,-0.06,0.02,1.00,0.00,0.00,0.00,-37.95,80.04,58,-1,0,-2,-1.5,-0.01,0.283,0.312,-0.15
17.70,dash,255.63,-5.63,0.283,1,-64.5,658.9,64.5,541.1,-6.14,87.34,67,80,-1,-47.9,39.1,-51.2,34.5,-0.05,-0.00,1.00,0.00,0.00,0.00,-39.43,78.17,58,-1,0,-2,-2.4,0.02,0.283,0.305,-0.28
17.80,dash,255.56,-5.56,0.290,1,-65.4,676.1,65.0,532.5,-3.72,85.14,66,80,-1,-47.0,40.2,-51.5,33.5,-0.04,-0.03,1.00,0.00,0.00,0.00,-40.12,76.55,58,-1,0,-1,-3.3,0.04,0.290,0.317,-0.46
17.90,dash,255.50,-5.50,0.302,1,-65.7,684.5,65.4,523.9,-2.52,84.00,64,80,-1,-46.1,41.4,-51.8,32.9,-0.02,-0.05,1.00,0.00,0.00,0.00,-40.28,75.11,58,-1,0,-0,-3.5,0.06,0.302,0.332,-0.66
18.00,dash,255.43,-5.43,0.316,1,-65.7,684.5,65.7,515.5,-2.52,84.00,63,78,-1,-45.1,42.6,-52.2,32.7,-0.01,-0.07,1.00,0.00,0.00,0.00,-40.32,73.73,58,-1,0,0,-3.5,0.08,0.316,0.348,-0.86
18.10,dash,255.32,-5.32,0.327,1,-65.8,692.8,65.8,507.2,-1.28,82.86,62,78,-1,-44.0,43.9,-52.5,32.7,-0.01,-0.08,1.00,0.00,0.00,0.00,-40.02,72.56,58,-1,0,1,-3.3,0.09,0.327,0.364,-1.01
18.20,dash,255.14,-5.14,0.337,1,-65.8,709.1,65.9,499.0,1.43,80.71,61,78,-1,-42.7,45.0,-52.6,32.8,-0.01,-0.08,1.00,0.00,0.00,0.00,-39.46,71.61,58,-1,0,2,-2.4,0.09,0.337,0.375,-1.12
18.30,dash,255.05,-5.05,0.340,1,-65.5,717.1,65.8,490.9,2.81,79.67,60,78,-1,-41.3,46.2,-52.6,33.0,-0.02,-0.07,1.00,0.00,0.00,0.00,-38.69,70.84,58,-1,0,2,-1.5,0.10,0.340,0.376,-1.17
18.40,dash,254.92,-4.92,0.341,1,-65.1,725.0,65.5,482.9,4.17,78.66,60,77,-1,-40.0,47.2,-52.3,33.2,-0.03,-0.05,1.00,0.00,0.00,0.00,-37.90,70.14,58,-1,0,3,-0.6,0.09,0.342,0.374,-1.24
18.50,dash,254.83,-4.83,0.339,1,-65.1,725.0,65.1,475.0,4.17,78.66,59,77,-1,-38.6,48.1,-51.7,33.4,-0.05,-0.02,1.00,0.00,0.00,0.00,-37.00,69.54,58,-1,0,3,-0.6,0.08,0.339,0.367,-1.30
18.60,dash,254.64,-4.64,0.336,1,-64.0,740.5,64.6,467.2,6.85,76.84,58,77,-1,-37.3,48.9,-50.9,33.6,-0.06,-0.00,1.00,0.00,0.00,0.00,-36.02,69.09,58,-1,0,4,2.0,0.06,0.336,0.361,-1.33
18.70,dash,254.58,-4.58,0.328,1,-64.0,740.5,64.0,459.5,6.85,76.84,58,77,-1,-36.0,49.6,-50.1,34.0,-0.06,-0.00,1.00,0.00,0.00,0.00,-35.02,68.74,58,-1,0,4,2.0,0.04,0.328,0.352,-1.32
18.80,dash,254.42,-4.42,0.325,1,-62.3,755.7,63.2,451.9,9.26,75.23,58,79,-1,-34.9,50.1,-49.4,34.7,-0.04,-0.02,1.00,0.00,0.00,0.00,-33.88,68.49,58,-1,0,4,4.2,0.01,0.325,0.348,-1.29
18.90,dash,254.29,-4.29,0.323,1,-61.3,763.1,62.3,444.3,10.38,74.58,57,79,-1,-33.8,50.5,-48.8,35.7,-0.01,-0.04,1.00,0.00,0.00,0.00,-32.92,68.28,58,-1,0,4,4.7,-0.00,0.323,0.342,-1.22
19.00,dash,254.20,-4.20,0.323,1,-61.3,763.1,61.3,436.9,10.38,74.58,57,79,-1,-32.8,50.8,-48.3,37.1,0.03,-0.07,1.00,0.00,0.00,0.00,-32.20,68.06,58,-1,0,4,4.7,-0.02,0.323,0.362,-1.12
19.10,dash,254.08,-4.08,0.326,1,-60.2,770.5,60.2,429.5,11.44,74.03,56,79,-1,-31.7,51.0,-47.9,38.8,0.06,-0.08,1.00,0.00,0.00,0.00,-31.74,67.85,58,-1,0,4,5.0,-0.02,0.326,0.383,-0.99
19.20,dash,253.91,-3.91,0.330,1,-57.6,785.3,58.9,422.1,13.31,73.34,56,84,-1,-30.7,51.0,-47.5,40.6,0.09,-0.08,1.00,0.00,0.00,0.00,-31.01,67.91,58,-1,0,4,5.2,-0.03,0.330,0.398,-0.87
19.30,dash,253.86,-3.86,0.334,1,-57.6,785.3,57.6,414.7,13.31,73.34,55,84,-1,-29.7,50.9,-46.9,42.4,0.11,-0.08,1.00,0.00,0.00,0.00,-30.65,67.95,58,-1,0,4,5.2,-0.03,0.334,0.410,-0.78
19.40,dash,253.76,-3.76,0.340,1,-54.8,799.9,56.2,407.4,14.68,73.06,55,84,-1,-28.8,50.7,-46.3,44.0,0.12,-0.07,1.00,0.00,0.00,0.00,-30.61,67.91,58,-1,0,3,5.5,-0.04,0.340,0.416,-0.74
19.50,dash,253.67,-3.67,0.342,1,-54.8,799.9,54.8,400.1,14.68,73.06,54,84,-1,-28.0,50.3,-45.4,45.2,0.11,-0.05,1.00,0.00,0.00,0.00,-30.76,67.88,58,-1,0,3,5.5,-0.04,0.342,0.404,-0.71
19.60,dash,253.59,-3.59,0.333,1,-53.3,807.2,53.3,392.8,15.23,73.19,55,97,-1,-27.1,49.7,-44.1,46.1,0.08,-0.02,1.00,0.00,0.00,0.00,-29.57,68.66,58,-1,0,3,5.3,-0.04,0.333,0.372,-0.62
19.70,dash,253.53,-3.53,0.318,1,-50.1,821.9,51.7,385.5,15.92,73.67,56,97,-1,-26.4,49.0,-42.5,46.6,0.06,0.02,1.00,0.00,0.00,0.00,-28.54,69.40,58,-1,0,3,4.9,-0.04,0.318,0.348,-0.52
19.80,dash,253.49,-3.49,0.300,1,-48.5,829.3,50.1,378.1,16.02,73.92,56,97,-1,-25.7,48.2,-40.7,46.8,0.05,0.04,1.00,0.00,0.00,0.00,-27.59,70.14,58,-1,0,3,4.7,-0.04,0.300,0.335,-0.39
19.90,dash,253.46,-3.46,0.281,1,-48.5,829.3,48.5,370.7,16.02,73.92,57,97,-1,-25.1,47.3,-38.7,47.0,0.05,0.05,1.00,0.00,0.00,0.00,-26.64,70.78,58,-1,0,3,4.7,-0.03,0.281,0.320,-0.26
20.00,dash,253.44,-3.44,0.263,1,-46.9,836.7,46.9,363.3,15.98,74.11,61,115,-1,-24.7,46.5,-36.8,47.0,0.05,0.06,1.00,0.00,0.00,0.00,-21.65,72.66,58,-1,0,3,4.4,-0.03,0.263,0.306,-0.15
