t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,wx,wyr,wz
0.00,climb,68.50,431.50,0.398,1,486.4,754.2,513.6,1245.8,0.00,0.00,93,93,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,0,-0.0,0.00,0.000,0.000,-0.000
0.10,climb,68.50,431.50,0.662,1,486.4,754.2,513.6,1245.8,0.00,0.00,93,93,-1,0.0,0.0,-0.0,0.0,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1,-1,0,-0,0.0,-0.00,-0.000,-0.000,0.000
0.20,climb,68.50,431.50,0.937,1,486.4,754.2,513.6,1245.8,0.00,0.00,93,93,-1,0.0,0.0,-0.0,0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77,-1,0,-0,-0.0,-0.00,0.000,0.000,-0.000
0.30,climb,68.50,431.50,1.000,1,486.4,754.2,513.6,1245.8,-0.00,0.00,93,93,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,77,-1,1,0,-0.6,0.01,0.006,0.010,0.007
0.40,climb,68.55,431.45,1.000,1,486.4,754.2,513.6,1245.8,0.00,0.00,93,93,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77,-1,1,0,0.0,0.00,0.000,0.000,0.000
0.50,climb,68.74,431.26,1.000,1,486.4,754.2,513.6,1245.8,0.00,0.00,93,93,-1,0.0,0.0,0.0,-0.0,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77,-1,1,0,0.0,0.00,0.000,0.000,0.000
0.60,climb,69.32,430.68,1.000,1,486.4,754.2,513.6,1245.8,0.00,0.00,93,93,-1,0.0,0.0,-0.0,0.0,0.01,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,77,-1,1,0,0.0,0.00,0.000,0.000,0.000
0.70,climb,70.38,429.62,1.000,1,486.4,754.2,513.6,1245.8,0.00,0.00,93,93,-1,0.0,0.0,-0.1,0.1,0.01,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,77,-1,1,0,0.0,0.00,-0.009,0.000,-0.013
0.80,climb,70.95,429.05,1.000,1,486.4,754.2,513.6,1245.8,0.00,0.00,93,93,-1,0.0,0.0,-0.1,0.1,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,77,-1,1,0,-0.0,0.00,-0.009,0.000,-0.013
0.90,climb,72.33,427.67,1.000,1,486.4,754.2,513.6,1245.8,0.02,0.00,93,93,-1,0.0,0.0,0.1,-0.0,-0.02,0.02,0.00,0.00,0.00,0.00,0.02,-0.00,77,-1,1,0,-0.0,0.00,0.020,0.000,0.016
1.00,climb,74.99,425.01,1.000,1,486.4,754.2,513.6,1245.8,-0.01,0.00,93,93,-1,0.0,0.0,0.3,-0.3,-0.04,0.05,0.00,0.00,0.00,0.00,0.01,-0.00,77,-1,1,0,-0.0,0.00,0.054,0.000,0.050
1.10,climb,76.03,423.97,1.000,1,486.4,754.2,513.6,1245.8,-0.01,0.00,93,93,-1,0.0,0.0,0.6,-0.5,-0.05,0.05,0.00,0.00,0.00,0.00,-0.01,0.00,77,-1,1,0,-0.0,0.00,0.054,0.000,0.050
1.20,climb,78.35,421.65,1.000,1,486.4,754.2,513.6,1245.8,-0.05,-0.04,93,93,-1,0.0,0.0,0.8,-0.6,-0.02,0.02,0.00,0.00,0.00,0.00,-0.06,-0.04,77,-1,1,0,-0.0,0.00,0.033,0.000,0.027
1.30,climb,81.68,418.32,1.000,1,486.4,754.2,513.6,1245.8,-0.18,-0.18,93,93,-1,0.0,0.0,0.5,-0.3,0.04,-0.03,0.00,0.00,0.00,0.00,-0.19,-0.17,77,-1,1,0,-0.0,0.00,-0.027,0.000,-0.033
1.40,climb,85.49,414.51,1.000,1,486.4,754.2,513.6,1245.8,-0.35,-0.35,93,93,-1,0.0,0.0,-0.1,0.3,0.10,-0.09,0.00,0.00,0.00,0.00,-0.31,-0.29,77,-1,1,0,-0.0,0.00,-0.112,0.001,-0.120
1.50,climb,88.87,411.13,1.000,1,486.3,754.1,513.6,1245.8,-0.27,-0.24,93,93,-1,0.0,0.0,-0.7,1.0,0.11,-0.10,0.00,0.00,0.00,0.00,-0.37,-0.33,77,-1,1,0,-0.1,0.00,-0.059,0.002,-0.067
1.60,climb,90.66,409.34,1.000,1,486.3,754.1,513.7,1245.9,-0.27,-0.24,93,93,-1,0.0,0.0,-0.9,1.2,0.05,-0.04,0.00,0.00,0.00,0.00,-0.29,-0.23,77,-1,1,0,-0.1,0.00,-0.059,0.002,-0.067
1.70,climb,94.43,405.57,1.000,1,486.3,754.1,513.7,1245.9,-0.13,-0.04,93,93,-1,0.0,0.0,-0.5,0.8,-0.05,0.05,0.00,0.00,0.00,0.00,-0.13,-0.04,77,-1,1,0,-0.1,0.00,0.039,0.001,0.037
1.80,climb,98.46,401.54,1.000,1,486.3,754.2,513.7,1245.9,0.09,0.35,93,93,-1,0.0,0.0,0.5,-0.4,-0.18,0.15,0.00,0.00,0.00,0.00,0.02,0.20,77,-1,1,0,-0.1,0.00,0.217,0.004,0.260
1.90,climb,105.03,394.97,1.000,1,486.3,754.2,513.7,1245.8,-0.02,0.22,93,93,-1,0.0,0.0,1.7,-1.9,-0.24,0.20,0.00,0.00,0.00,0.00,0.11,0.35,77,-1,1,0,-0.2,0.01,0.183,0.007,0.217
2.00,climb,107.35,392.65,1.000,1,486.3,754.2,513.7,1245.8,-0.30,-0.18,93,93,-1,0.0,0.0,2.6,-2.9,-0.19,0.16,0.00,0.00,0.00,0.00,-0.01,0.22,77,-1,1,0,-0.4,0.01,0.056,0.006,0.044
2.10,climb,112.16,387.84,1.000,1,486.3,754.2,513.7,1245.8,-0.30,-0.18,93,93,-1,0.0,0.0,2.7,-2.8,-0.02,0.03,0.00,0.00,0.00,0.00,-0.31,-0.16,77,-1,1,0,-0.3,0.01,0.056,0.006,0.044
2.20,climb,119.84,380.16,1.000,1,486.1,754.0,513.8,1245.9,-1.04,-1.19,93,93,-1,0.0,0.0,1.6,-1.2,0.23,-0.15,0.00,0.00,0.00,0.00,-0.72,-0.69,77,-1,1,0,-0.0,0.00,-0.323,-0.009,-0.448
2.30,climb,122.54,377.46,1.000,1,486.0,753.9,513.9,1246.0,-1.21,-1.30,93,93,-1,0.0,0.0,-0.5,1.6,0.43,-0.31,0.00,0.00,0.00,0.00,-1.10,-1.13,77,-1,1,0,0.5,-0.01,-0.395,-0.020,-0.515
2.40,climb,130.96,369.04,1.000,1,485.9,753.8,514.0,1246.1,-1.03,-0.94,93,93,-1,0.0,0.0,-2.7,4.4,0.46,-0.35,0.00,0.00,0.00,0.00,-1.27,-1.23,77,-1,1,0,1.1,-0.02,-0.287,-0.021,-0.334
2.50,climb,133.84,366.16,1.000,1,485.9,753.8,514.1,1246.2,-1.03,-0.94,93,93,-1,0.0,0.0,-4.0,5.8,0.27,-0.24,0.00,0.00,0.00,0.00,-1.08,-0.89,77,-1,1,0,1.2,-0.02,-0.287,-0.021,-0.334
2.60,climb,139.68,360.32,1.000,1,485.8,753.8,514.2,1246.2,-0.60,-0.22,93,93,-1,0.0,0.0,-3.7,5.0,-0.07,0.01,0.00,0.00,0.00,0.00,-0.61,-0.19,77,-1,1,0,0.9,-0.01,-0.028,-0.015,0.028
2.70,climb,148.71,351.29,1.000,1,485.8,753.8,514.2,1246.2,-0.05,0.66,93,93,-1,0.0,0.0,-1.5,1.7,-0.47,0.31,0.00,0.00,0.00,0.00,-0.02,0.66,77,-1,1,0,0.5,-0.01,0.297,-0.009,0.460
2.80,climb,154.97,345.03,0.980,1,485.9,754.1,514.1,1246.1,0.62,1.52,93,93,-1,0.0,0.0,2.0,-3.2,-0.78,0.55,0.00,0.00,0.00,0.00,0.54,1.38,77,-1,1,0,-1.5,0.03,0.648,0.067,0.869
2.90,climb,161.35,338.65,0.855,1,486.0,754.2,514.1,1245.9,0.26,0.90,93,93,-1,0.0,0.0,5.4,-7.8,-0.76,0.56,0.00,0.00,0.00,0.00,0.69,1.48,77,-1,1,0,-3.8,0.08,0.414,0.078,0.519
3.00,climb,166.21,333.79,0.799,1,486.0,754.2,514.0,1245.8,0.26,0.90,93,93,-1,0.0,0.0,7.3,-10.2,-0.46,0.36,0.08,0.00,0.00,0.00,0.30,0.89,77,-1,1,0,-4.5,0.10,0.414,0.078,0.519
3.10,climb,174.46,325.54,0.738,1,485.8,754.1,514.1,1245.8,-1.18,-1.43,93,93,-1,0.0,0.0,7.2,-9.6,-0.02,0.06,0.07,0.00,0.00,0.00,-0.38,-0.16,77,-1,0,1,-3.8,0.09,-0.326,0.039,-0.551
3.20,climb,177.82,322.18,0.704,1,485.8,754.1,514.2,1245.9,-1.18,-1.43,92,91,-1,0.0,0.0,4.6,-5.6,0.54,-0.33,0.00,0.00,0.00,0.00,-1.23,-1.38,77,-1,1,1,-2.2,0.06,-0.326,0.039,-0.551
3.30,climb,188.08,311.92,0.605,1,485.4,753.6,514.3,1246.1,-2.34,-3.03,92,91,-1,0.0,0.0,0.1,0.9,0.98,-0.67,0.00,0.00,0.00,0.00,-2.05,-2.50,77,-1,1,1,-1.0,0.04,-0.868,0.020,-1.199
3.40,climb,194.99,305.01,0.504,1,485.2,753.3,514.6,1246.4,-2.11,-2.57,92,91,-1,0.0,0.0,-4.7,7.4,1.00,-0.75,0.00,0.00,0.00,0.00,-2.44,-2.95,77,-1,1,1,-1.2,0.05,-0.674,0.030,-0.869
3.50,climb,198.46,301.54,0.444,1,485.2,753.3,514.8,1246.7,-2.11,-2.57,92,91,-1,0.0,0.0,-8.1,11.8,0.77,-0.59,0.14,0.00,0.00,0.00,-2.18,-2.51,77,-1,1,2,-1.7,0.07,-0.674,0.030,-0.869
3.60,climb,205.41,294.59,0.381,1,485.1,753.1,514.9,1246.9,-1.41,-1.41,91,90,-1,0.0,0.0,-9.3,12.8,0.30,-0.27,0.19,0.00,0.00,0.00,-1.43,-1.38,77,-1,0,2,-1.1,0.06,-0.321,0.019,-0.339
3.70,climb,215.84,284.16,0.309,1,485.0,753.2,515.0,1246.9,0.33,1.16,91,90,-1,0.0,0.0,-7.8,10.0,-0.31,0.14,0.09,0.00,0.00,0.00,-0.47,0.01,77,-1,0,2,0.1,0.05,0.558,-0.013,0.884
3.80,climb,219.29,280.71,0.291,1,485.1,753.3,515.0,1246.8,0.75,1.71,90,90,-1,0.0,0.0,-4.1,4.4,-0.79,0.50,0.00,0.00,0.00,0.00,0.34,1.16,77,-1,1,3,0.8,0.04,0.769,-0.004,1.117
3.90,climb,229.48,270.52,0.251,1,485.2,753.5,514.9,1246.7,0.86,1.74,90,90,-1,0.0,0.0,0.4,-2.0,-0.96,0.66,0.00,0.00,0.00,0.00,0.76,1.71,77,-1,1,3,0.3,0.05,0.741,0.006,0.981
4.00,climb,232.87,267.13,0.238,1,485.2,753.5,514.8,1246.5,0.86,1.74,90,90,-1,0.0,0.0,4.4,-7.0,-0.83,0.64,0.00,0.00,0.00,0.00,0.87,1.73,77,-1,1,3,-0.4,0.06,0.741,0.006,0.981
4.10,climb,243.18,256.82,0.141,1,485.2,753.7,514.8,1246.4,-0.02,0.13,90,90,-1,0.0,0.0,6.8,-9.4,-0.45,0.43,0.05,0.00,0.00,0.00,0.61,1.16,77,-1,1,3,0.6,0.05,0.120,-0.052,-0.036
4.20,climb,248.40,251.60,0.084,1,485.2,753.7,514.8,1246.3,-0.02,0.13,90,90,-1,0.0,0.0,6.9,-8.2,0.09,0.08,0.02,0.00,0.00,0.00,-0.02,0.13,77,-1,0,3,3.0,0.00,0.120,-0.052,-0.036
4.30,climb,253.62,246.38,0.041,1,485.2,753.6,514.8,1246.4,-0.68,-0.86,90,90,-1,0.0,0.0,4.8,-4.4,0.53,-0.26,0.00,0.00,0.00,0.00,-0.68,-0.86,77,-1,1,3,5.3,-0.04,-0.280,-0.092,-0.590
4.40,climb,260.50,239.50,0.027,1,485.1,753.5,514.9,1246.5,-0.99,-1.30,90,92,-1,0.0,0.0,1.9,0.5,0.73,-0.42,0.00,0.00,0.00,0.00,-1.00,-1.29,77,-1,1,3,7.4,-0.09,-0.511,-0.129,-0.823
4.50,climb,267.26,232.74,0.021,1,484.9,753.2,515.0,1246.6,-1.13,-1.19,91,92,-1,0.0,0.0,-1.2,5.2,0.76,-0.47,0.00,0.00,0.00,0.00,-1.14,-1.35,77,-1,1,2,5.3,-0.06,-0.502,-0.084,-0.662
4.60,climb,277.34,222.66,0.000,1,484.8,753.2,515.1,1246.8,-0.90,-0.51,91,92,-1,0.0,0.0,-3.9,8.5,0.57,-0.44,0.00,0.00,0.00,0.00,-1.15,-1.17,77,-1,1,2,4.8,-0.05,-0.315,-0.067,-0.241
4.70,climb,280.70,219.30,0.000,1,484.8,753.2,515.2,1246.8,-0.90,-0.51,91,92,-1,0.0,0.0,-5.4,9.1,0.18,-0.26,0.02,0.00,0.00,0.00,-0.91,-0.49,77,-1,1,2,3.8,-0.03,-0.315,-0.067,-0.241
4.80,climb,290.75,209.25,0.000,1,484.7,753.3,515.3,1246.8,-0.12,1.01,91,93,-1,0.0,0.0,-4.9,6.7,-0.28,0.02,0.00,0.00,0.00,0.00,-0.46,0.40,77,-1,1,2,3.8,-0.04,0.272,-0.074,0.633
4.90,climb,294.04,205.96,0.000,1,484.7,753.3,515.3,1246.7,-0.12,1.01,91,93,-1,0.0,0.0,-3.2,3.0,-0.52,0.22,0.00,0.00,0.00,0.00,-0.10,1.01,77,-1,1,2,4.2,-0.05,0.272,-0.074,0.633
5.00,climb,300.53,199.47,0.000,1,484.7,753.4,515.3,1246.6,0.00,1.16,92,93,-1,0.0,0.0,-0.9,-1.0,-0.61,0.35,0.00,0.00,0.00,0.00,0.04,1.16,77,-1,1,1,4.9,-0.07,0.383,-0.085,0.682
5.10,climb,308.50,191.50,0.000,1,484.7,753.5,515.3,1246.5,0.10,1.19,92,93,-1,0.0,0.0,2.2,-5.0,-0.64,0.48,0.00,0.00,0.00,0.00,0.14,1.18,77,-1,1,1,3.6,-0.05,0.513,-0.063,0.716
5.20,climb,316.41,183.59,0.000,1,484.7,753.7,515.3,1246.4,-0.14,0.42,92,94,-1,0.0,0.0,5.4,-8.0,-0.53,0.52,0.00,0.00,0.00,0.00,0.11,0.96,77,-1,1,1,1.3,-0.01,0.447,0.016,0.310
5.30,climb,322.78,177.22,0.000,1,484.7,753.7,515.3,1246.3,-0.56,-0.33,92,94,-1,0.0,0.0,7.6,-9.3,-0.28,0.41,0.06,0.00,0.00,0.00,-0.13,0.42,77,-1,1,1,-0.9,0.03,0.178,0.022,-0.077
5.40,climb,325.98,174.02,0.000,1,484.7,753.7,515.3,1246.3,-0.56,-0.33,92,94,-1,0.0,0.0,8.1,-8.3,0.06,0.15,0.05,0.00,0.00,0.00,-0.57,-0.31,77,-1,1,1,-1.3,0.04,0.178,0.022,-0.077
5.50,dash,332.38,167.62,0.000,1,484.6,753.6,515.4,1246.4,-1.01,-0.99,93,94,-1,2.0,2.0,6.8,-5.5,0.35,-0.16,0.00,0.00,0.00,0.00,-1.05,-0.94,77,-1,1,0,-0.3,0.02,-0.147,0.006,-0.431
5.60,dash,341.77,158.23,0.000,1,484.3,753.3,515.6,1246.5,-1.31,-1.30,93,94,-1,4.0,4.0,4.8,-2.2,0.45,-0.32,0.00,0.00,0.00,0.00,-1.28,-1.17,77,-1,1,0,0.8,-0.01,-0.386,-0.002,-0.583
5.70,dash,344.84,155.16,0.000,1,484.3,753.3,515.7,1246.7,-1.31,-1.30,93,94,-1,6.0,6.0,2.5,1.1,0.44,-0.39,0.00,0.00,0.00,0.00,-1.37,-1.23,77,-1,1,0,0.1,0.01,-0.386,-0.002,-0.583
5.80,dash,350.91,149.09,0.000,1,484.2,753.2,515.8,1246.8,-1.35,-1.27,93,94,-1,8.0,8.0,-0.0,3.9,0.35,-0.45,0.00,0.00,0.00,0.00,-1.42,-1.20,77,-1,1,0,-0.4,0.02,-0.440,0.007,-0.528
5.90,dash,359.86,140.14,0.000,1,483.9,753.0,516.0,1246.9,-1.19,-0.83,93,94,-1,10.0,10.0,-2.2,6.1,0.20,-0.42,0.00,0.00,0.00,0.00,-1.39,-1.04,77,-1,1,1,-1.3,0.04,-0.275,0.023,-0.241
6.00,dash,365.74,134.26,0.000,1,483.8,752.9,516.1,1247.0,-0.98,-0.51,93,93,-1,12.0,12.0,-3.5,7.2,0.02,-0.29,0.00,0.00,0.00,0.00,-1.23,-0.77,77,-1,1,1,-1.3,0.04,-0.067,0.006,-0.074
6.10,dash,368.65,131.35,0.000,1,483.8,752.9,516.2,1247.1,-0.98,-0.51,93,93,-1,12.6,14.0,-3.5,7.5,-0.13,-0.12,0.00,0.00,0.00,0.00,-1.00,-0.45,77,-1,1,1,-0.4,0.02,-0.067,0.006,-0.074
6.20,dash,375.79,124.21,0.000,1,483.7,752.9,516.3,1247.1,-0.69,-0.18,93,93,-1,10.6,16.0,-2.7,7.2,-0.20,0.03,0.00,0.00,0.00,0.00,-0.83,-0.24,77,-1,1,1,1.2,-0.01,0.224,-0.023,0.067
6.30,dash,382.73,117.27,0.000,1,483.6,752.9,516.3,1247.1,-0.65,-0.13,93,93,-1,8.6,18.0,-1.3,6.8,-0.22,0.10,0.00,0.00,0.00,0.00,-0.70,-0.14,77,-1,1,0,1.3,-0.02,0.260,-0.026,0.066
6.40,dash,385.45,114.55,0.000,1,483.6,752.9,516.4,1247.1,-0.65,-0.13,93,94,-1,6.6,20.0,0.2,6.5,-0.21,0.16,0.00,0.00,0.00,0.00,-0.65,-0.09,77,-1,1,0,1.5,-0.02,0.260,-0.026,0.066
6.50,dash,393.41,106.59,0.000,1,483.5,752.8,516.5,1247.1,-0.62,-0.07,93,94,-1,4.6,22.0,1.9,6.3,-0.20,0.22,0.00,0.00,0.00,0.00,-0.62,-0.05,77,-1,1,0,1.6,-0.03,0.302,-0.029,-0.009
6.60,dash,396.01,103.99,0.000,1,483.5,752.8,516.5,1247.2,-0.62,-0.07,94,94,-1,2.6,24.0,3.6,6.5,-0.18,0.24,0.00,0.00,0.00,0.00,-0.62,-0.03,77,-1,1,-0,1.6,-0.03,0.302,-0.029,-0.009
6.70,dash,401.13,98.87,0.000,1,483.4,752.8,516.6,1247.2,-0.65,-0.04,94,94,-1,0.6,26.0,4.9,7.1,-0.14,0.21,0.00,0.00,0.00,0.00,-0.65,-0.00,77,-1,1,-0,1.8,-0.04,0.263,-0.031,-0.089
6.80,dash,408.66,91.34,0.000,1,483.3,752.8,516.7,1247.2,-0.85,-0.04,94,96,-1,-1.4,26.9,5.7,8.4,-0.05,0.15,0.01,0.00,0.00,0.00,-0.74,0.01,77,-1,1,-0,2.1,-0.05,0.059,-0.041,-0.292
6.90,dash,411.13,88.87,0.000,1,483.3,752.8,516.7,1247.2,-0.85,-0.04,95,96,-1,-3.4,26.8,5.9,10.2,0.03,0.08,0.06,0.00,0.00,0.00,-0.85,0.02,77,-1,1,-1,2.3,-0.06,0.059,-0.041,-0.292
7.00,dash,415.97,84.03,0.000,1,483.2,752.8,516.8,1247.2,-0.92,0.00,95,96,-1,-5.4,26.7,5.7,12.2,0.08,0.04,0.11,0.00,0.00,0.00,-0.92,0.08,77,-1,1,-1,2.6,-0.07,-0.033,-0.046,-0.343
7.10,dash,422.99,77.01,0.250,1,483.0,752.8,516.9,1247.2,-1.00,0.09,95,96,-1,-7.4,26.7,5.3,14.3,0.11,0.04,0.17,0.00,0.00,0.00,-0.95,0.11,77,-1,0,-1,2.5,-0.07,-0.104,-0.037,-0.384
7.20,dash,426.39,73.61,0.250,1,483.0,752.8,517.0,1247.2,-1.00,0.09,96,96,-1,-5.4,28.7,4.6,16.6,0.14,-0.01,0.24,0.00,0.00,0.00,-0.99,0.19,77,-1,0,-1,2.1,-0.07,-0.104,-0.037,-0.384
7.30,dash,430.85,69.15,0.250,1,482.8,752.9,517.1,1247.1,-1.12,0.37,96,96,-1,-7.4,29.1,3.5,18.7,0.14,-0.04,0.30,0.00,0.00,0.00,-1.02,0.28,77,-1,0,-2,1.6,-0.06,-0.244,-0.011,-0.350
7.40,dash,436.30,63.70,0.250,1,482.6,752.9,517.2,1247.1,-1.18,0.66,96,96,-1,-9.4,27.6,2.1,20.6,0.15,-0.08,0.36,0.00,0.00,0.00,-1.07,0.49,77,-1,0,-2,0.6,-0.05,-0.293,0.006,-0.305
7.50,dash,438.45,61.55,0.250,1,482.6,752.9,517.4,1247.1,-1.18,0.66,96,96,-1,-11.4,26.5,0.4,22.3,0.14,-0.09,0.41,0.00,0.00,0.00,-1.10,0.78,77,-1,0,-2,-0.3,-0.03,-0.293,0.006,-0.305
7.60,dash,444.81,55.19,0.250,1,482.4,753.2,517.5,1247.0,-1.23,1.45,96,94,-1,-13.4,26.5,-1.2,23.6,0.10,-0.08,0.45,0.00,0.00,0.00,-1.12,1.13,77,-1,0,-2,-1.3,-0.00,-0.281,0.035,-0.166
7.70,dash,447.94,52.06,0.250,1,482.4,753.2,517.6,1246.8,-1.23,1.45,96,94,-1,-14.0,26.5,-2.7,24.4,0.04,-0.06,0.49,0.00,0.00,0.00,-1.08,1.56,77,-1,0,-1,-2.0,0.01,-0.281,0.035,-0.166
7.80,dash,451.03,48.97,0.250,1,482.3,753.4,517.7,1246.6,-1.20,1.91,95,94,-1,-13.9,26.6,-3.9,24.8,-0.02,-0.03,0.50,0.00,0.00,0.00,-1.02,2.01,77,-1,0,-1,-2.5,0.03,-0.234,0.044,-0.078
7.90,dash,457.13,42.87,0.250,1,482.1,753.8,517.8,1246.4,-1.04,2.81,95,94,-1,-13.9,26.6,-4.7,24.9,-0.07,-0.00,0.51,0.00,0.00,0.00,-0.93,2.44,77,-1,0,-1,-2.7,0.04,-0.149,0.047,0.024
8.00,dash,461.12,38.88,0.250,1,482.0,754.2,517.9,1246.2,-0.96,3.27,94,91,-1,-13.8,26.7,-5.4,24.8,-0.09,0.02,0.51,0.00,0.00,0.00,-0.84,2.88,77,-1,0,-1,-2.7,0.04,-0.122,0.043,0.022
8.10,dash,463.10,36.90,0.250,1,482.0,754.2,518.0,1245.8,-0.96,3.27,93,91,-1,-13.7,26.7,-6.0,24.7,-0.08,0.03,0.51,0.00,0.00,0.00,-0.77,3.32,77,-1,0,-0,-2.5,0.04,-0.122,0.043,0.022
8.20,dash,467.01,32.99,0.250,1,481.9,754.5,518.1,1245.5,-0.85,3.69,93,91,-1,-13.6,26.7,-6.5,24.9,-0.05,0.03,0.52,0.00,0.00,0.00,-0.68,3.72,77,-1,0,-0,-2.2,0.04,-0.108,0.039,-0.005
8.30,dash,472.79,27.21,0.250,1,481.7,755.4,518.2,1245.1,-0.64,4.48,92,91,-1,-13.5,26.8,-7.0,25.2,-0.01,0.03,0.53,0.00,0.00,0.00,-0.60,4.13,77,-1,0,0,-1.9,0.04,-0.102,0.025,-0.083
8.40,dash,475.63,24.37,0.250,1,481.7,755.8,518.3,1244.6,-0.54,4.88,91,89,-1,-13.5,26.8,-7.6,25.8,0.02,0.01,0.55,0.00,0.00,0.00,-0.56,4.49,77,-1,0,0,-1.5,0.03,-0.113,0.018,-0.104
8.50,dash,480.30,19.70,0.250,1,481.6,756.4,518.3,1244.2,-0.43,5.23,90,89,-1,-14.4,28.8,-8.2,26.4,0.02,0.01,0.58,0.00,0.00,0.00,-0.53,4.88,77,-1,0,0,-1.0,0.03,-0.116,0.010,-0.110
8.60,dash,482.14,17.86,0.250,1,481.6,756.4,518.4,1243.6,-0.43,5.23,89,89,-1,-16.1,30.8,-8.9,27.1,0.01,0.02,0.61,0.00,0.00,0.00,-0.49,5.22,77,-1,0,0,-0.6,0.02,-0.116,0.010,-0.110
8.70,dash,485.77,14.23,0.250,1,481.6,756.9,518.4,1243.1,-0.32,5.58,89,89,-1,-18.1,32.8,-9.6,27.8,-0.01,0.03,0.63,0.00,0.00,0.00,-0.46,5.57,77,-1,0,1,-0.2,0.01,-0.115,0.003,-0.109
8.80,dash,491.10,8.90,0.250,1,481.6,758.1,518.4,1242.5,-0.07,6.35,88,88,-1,-19.2,34.8,-10.3,28.4,-0.03,0.03,0.66,0.00,0.00,0.00,-0.45,5.96,77,-1,0,1,0.1,0.01,-0.113,-0.004,-0.107
8.90,dash,492.85,7.15,0.250,1,481.6,758.1,518.4,1241.9,-0.07,6.35,87,88,-1,-20.0,36.8,-11.1,29.1,-0.05,0.03,0.68,0.00,0.00,0.00,-0.43,6.34,77,-1,0,1,0.2,0.01,-0.113,-0.004,-0.107
9.00,dash,496.31,3.69,0.250,1,481.6,758.8,518.4,1241.2,0.08,6.75,86,88,-1,-21.6,38.8,-11.9,29.8,-0.06,0.03,0.71,0.00,0.00,0.00,-0.41,6.73,77,-1,0,1,0.4,0.01,-0.119,-0.006,-0.112
9.10,dash,501.38,-1.38,0.250,1,481.6,760.2,518.4,1240.5,0.41,7.60,85,88,-1,-23.6,40.8,-12.8,30.7,-0.06,0.03,0.75,0.00,0.00,0.00,-0.38,7.16,77,-1,0,1,0.8,-0.00,-0.156,-0.022,-0.156
9.20,dash,504.69,-4.69,0.250,1,481.7,761.0,518.4,1239.8,0.59,8.02,84,86,-1,-25.6,42.8,-13.9,31.7,-0.06,0.02,0.79,0.00,0.00,0.00,-0.40,7.60,77,-1,0,1,1.3,-0.01,-0.176,-0.029,-0.185
9.30,dash,506.32,-6.32,0.250,1,481.7,761.0,518.3,1239.0,0.59,8.02,83,86,-1,-26.5,44.8,-15.2,32.9,-0.05,-0.00,0.83,0.00,0.00,0.00,-0.42,8.03,77,-1,0,1,1.7,-0.02,-0.176,-0.029,-0.185
9.40,dash,509.55,-9.55,0.250,1,481.7,761.9,518.3,1238.1,0.79,8.46,82,86,-1,-28.1,46.8,-16.7,34.3,-0.04,-0.01,0.89,0.00,0.00,0.00,-0.45,8.48,77,-1,0,0,1.9,-0.03,-0.193,-0.033,-0.215
9.50,dash,512.71,-12.71,0.250,1,481.8,762.7,518.2,1237.3,1.01,8.94,80,86,-1,-28.4,48.8,-18.3,35.9,-0.01,-0.03,0.95,0.00,0.00,0.00,-0.50,8.99,77,-1,0,0,2.0,-0.03,-0.203,-0.035,-0.253
9.60,dash,517.33,-17.33,0.250,1,482.0,763.7,518.0,1236.3,1.26,9.43,79,84,-1,-28.5,50.8,-19.9,37.8,0.01,-0.04,1.00,0.00,0.00,0.00,-0.62,9.49,77,-1,0,0,1.9,-0.03,-0.195,-0.033,-0.295
9.70,dash,520.33,-20.33,0.250,1,482.3,765.7,517.9,1235.3,1.77,10.44,77,84,-1,-28.6,52.8,-21.5,39.8,0.02,-0.05,1.00,0.00,0.00,0.00,-0.80,9.99,77,-1,0,0,1.5,-0.02,-0.152,-0.017,-0.333
9.80,dash,521.80,-21.80,0.250,1,482.3,765.7,517.7,1234.3,1.77,10.44,75,84,-1,-28.6,54.8,-23.0,41.9,0.02,-0.04,1.00,0.00,0.00,0.00,-1.01,10.54,77,-1,0,0,1.0,-0.01,-0.152,-0.017,-0.333
9.90,dash,526.13,-26.13,0.250,1,482.7,767.9,517.5,1233.2,2.35,11.51,73,84,-1,-28.5,56.8,-24.3,43.8,-0.01,-0.03,1.00,0.00,0.00,0.00,-1.24,11.09,77,-1,0,1,0.4,0.00,-0.094,-0.000,-0.301
