t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax
21.10,brake,289.41,-39.41,0.250,1,103.2,274.2,0.0,0.0,1.90,16.92,108,131,-1,34.5,-28.9,44.9,-37.5,0.04,0.08,1.00,0.00,0.00,0.00,7.52,16.44,61,-1,0,4,1.9,0.07,0.250,0.296
21.20,brake,288.31,-38.31,0.250,1,103.4,275.8,0.0,0.0,1.73,15.89,106,126,-1,34.4,-29.0,45.5,-37.0,0.05,0.08,1.00,0.00,0.00,0.00,6.55,15.71,61,-1,0,4,3.2,0.05,0.250,0.304
21.30,brake,287.18,-37.18,0.250,1,103.5,277.3,0.0,0.0,1.53,14.85,105,126,-1,34.3,-29.1,46.1,-36.4,0.06,0.09,1.00,0.00,0.00,0.00,5.67,14.94,61,-1,0,4,4.3,0.02,0.250,0.311
21.40,brake,286.02,-36.02,0.250,1,103.7,278.7,0.0,0.0,1.32,13.90,103,126,-1,34.2,-29.2,46.5,-35.8,0.07,0.09,1.00,0.00,0.00,0.00,4.87,14.12,61,-1,0,4,5.3,-0.00,0.250,0.313
21.50,brake,284.84,-34.84,0.250,1,103.8,280.1,0.0,0.0,1.09,12.97,102,126,-1,34.1,-29.4,46.8,-35.1,0.07,0.08,1.00,0.00,0.00,0.00,4.16,13.32,61,-1,0,4,5.7,-0.03,0.250,0.311
21.60,brake,283.62,-33.62,0.250,1,103.9,281.3,0.0,0.0,0.86,12.06,101,125,-1,33.9,-29.6,46.9,-34.6,0.08,0.07,1.00,0.00,0.00,0.00,3.52,12.53,61,-1,0,4,5.9,-0.04,0.250,0.307
21.70,brake,282.37,-32.37,0.250,1,103.9,282.4,0.0,0.0,0.63,11.16,100,125,-1,33.7,-29.9,46.8,-34.1,0.07,0.05,1.00,0.00,0.00,0.00,2.95,11.73,61,-1,0,4,5.9,-0.05,0.250,0.301
21.80,brake,281.10,-31.10,0.250,1,104.0,283.5,0.0,0.0,0.41,10.28,99,125,-1,33.3,-30.2,46.6,-33.7,0.07,0.04,1.00,0.00,0.00,0.00,2.45,10.91,61,-1,0,3,5.9,-0.05,0.250,0.294
21.90,brake,279.79,-29.79,0.250,1,104.0,284.4,0.0,0.0,0.21,9.40,99,125,-1,33.0,-30.6,46.2,-33.5,0.07,0.02,1.00,0.00,0.00,0.00,2.01,10.09,61,-1,0,3,5.7,-0.06,0.250,0.286
22.00,brake,278.47,-28.47,0.289,1,104.0,285.3,0.0,0.0,0.00,8.49,100,131,-1,32.5,-31.1,45.8,-33.3,0.06,0.01,1.00,0.00,0.00,0.00,1.80,9.23,61,-1,0,3,5.5,-0.06,0.289,0.318
22.10,brake,277.12,-27.12,0.331,1,104.0,286.1,0.0,0.0,-0.19,7.53,101,131,-1,31.9,-31.7,45.3,-33.4,0.05,0.02,1.00,0.00,0.00,0.00,1.56,8.35,61,-1,0,3,5.2,-0.06,0.331,0.357
22.20,brake,275.76,-25.76,0.374,1,104.0,286.8,0.0,0.0,-0.36,6.51,101,131,-1,31.2,-32.4,44.8,-33.7,0.03,0.02,1.00,0.00,0.00,0.00,1.29,7.42,61,-1,0,2,4.9,-0.06,0.374,0.395
22.30,brake,274.40,-24.40,0.416,1,103.9,287.3,0.0,0.0,-0.51,5.34,102,131,-1,30.3,-33.2,44.4,-34.3,0.01,0.03,1.00,0.00,0.00,0.00,1.00,6.45,61,-1,0,2,4.4,-0.05,0.416,0.434
22.40,brake,273.05,-23.05,0.452,1,103.9,287.8,0.0,0.0,-0.63,4.02,105,140,-1,29.0,-34.4,44.0,-35.0,-0.00,0.05,1.00,0.00,0.00,0.00,0.85,5.30,61,-1,0,2,3.3,-0.04,0.452,0.474
22.50,brake,271.73,-21.73,0.483,1,103.8,288.1,0.0,0.0,-0.70,2.52,107,140,-1,26.9,-36.0,43.5,-36.0,-0.02,0.06,1.00,0.00,0.00,0.00,0.57,4.03,61,-1,0,2,2.1,-0.02,0.483,0.514
22.60,dash,270.46,-20.46,0.506,1,103.7,288.2,-3.8,-88.1,-0.70,0.82,109,140,-1,24.9,-34.0,42.9,-37.0,-0.06,0.07,1.00,0.00,0.00,0.00,0.16,2.61,61,-1,0,2,1.1,0.00,0.506,0.556
22.70,dash,269.24,-19.24,0.518,1,103.7,288.1,-3.7,-88.2,-0.61,-0.88,111,140,-1,26.2,-32.0,42.0,-37.9,-0.09,0.03,1.00,0.00,0.00,0.00,-0.36,1.02,61,-1,0,2,0.5,0.02,0.518,0.565
22.80,dash,268.09,-18.09,0.525,1,103.6,287.9,-3.7,-88.1,-0.41,-2.69,115,151,-1,28.2,-30.0,40.9,-38.7,-0.11,-0.04,1.00,0.00,0.00,0.00,-0.93,-0.53,61,-1,0,2,0.1,0.04,0.525,0.582
22.85,dash,267.54,-17.54,0.510,1,103.6,287.9,-3.6,-87.9,-0.41,-2.69,119,151,-1,28.0,-29.0,40.2,-38.9,-0.10,-0.06,1.00,0.00,0.00,0.00,-1.67,-2.15,61,-1,0,3,0.1,0.05,0.510,0.574
22.95,dash,266.50,-16.50,0.499,1,103.6,287.5,-3.6,-87.5,-0.05,-4.59,123,151,-1,27.2,-27.0,38.7,-39.2,-0.10,-0.07,1.00,0.00,0.00,0.00,-2.53,-3.83,61,-1,0,3,0.6,0.04,0.499,0.569
23.05,dash,265.53,-15.53,0.486,1,103.6,286.9,-3.6,-86.9,0.43,-6.38,126,151,-1,26.9,-25.0,37.3,-39.0,-0.09,-0.07,1.00,0.00,0.00,0.00,-3.40,-5.42,61,-1,0,3,1.8,0.02,0.486,0.550
23.15,dash,264.62,-14.62,0.472,1,103.7,286.1,-3.7,-86.1,1.00,-8.02,130,157,-1,26.9,-23.0,36.2,-38.5,-0.07,-0.05,1.00,0.00,0.00,0.00,-4.39,-6.79,61,-1,0,2,3.0,-0.01,0.472,0.523
23.25,dash,263.77,-13.77,0.454,1,104.1,284.2,-3.9,-85.2,2.24,-11.02,134,157,-1,27.0,-21.2,35.3,-37.7,-0.05,-0.03,1.00,0.00,0.00,0.00,-5.41,-8.06,61,-1,0,2,4.8,-0.04,0.454,0.489
23.35,dash,262.98,-12.98,0.435,1,104.1,284.2,-4.1,-84.2,2.24,-11.02,137,157,-1,27.1,-19.8,34.6,-36.6,-0.03,-0.02,1.00,0.00,0.00,0.00,-6.45,-9.21,61,-1,0,1,4.8,-0.07,0.436,0.452
23.45,dash,262.25,-12.25,0.418,1,104.7,281.6,-4.3,-83.0,3.33,-13.52,139,157,-1,27.3,-18.4,34.2,-35.2,-0.00,0.00,1.00,0.00,0.00,0.00,-7.46,-10.20,61,-1,0,1,4.9,-0.09,0.418,0.421
23.55,dash,261.57,-11.57,0.402,1,105.0,280.2,-4.7,-81.6,3.78,-14.67,141,157,-1,27.4,-17.0,33.9,-33.8,0.01,0.02,1.00,0.00,0.00,0.00,-8.45,-11.07,61,-1,0,0,4.1,-0.09,0.402,0.413
23.65,dash,260.93,-10.93,0.386,1,105.0,280.2,-5.0,-80.2,3.78,-14.67,143,157,-1,27.5,-15.6,33.8,-32.3,0.01,0.04,1.00,0.00,0.00,0.00,-9.43,-11.85,61,-1,0,-0,4.1,-0.08,0.386,0.404
23.75,dash,260.35,-10.35,0.370,1,105.4,278.7,-5.4,-78.7,4.13,-15.74,144,157,-1,27.5,-14.4,33.7,-30.7,0.00,0.04,1.00,0.00,0.00,0.00,-10.40,-12.52,61,-1,0,-0,3.5,-0.08,0.370,0.388
23.85,dash,259.81,-9.81,0.357,1,106.3,275.3,-5.9,-77.0,4.55,-17.61,146,157,-1,27.4,-13.2,33.5,-29.4,-0.01,0.04,1.00,0.00,0.00,0.00,-11.33,-13.05,61,-1,0,-1,1.2,-0.06,0.357,0.379
23.95,dash,259.30,-9.30,0.347,1,106.8,273.4,-6.3,-75.3,4.67,-18.46,146,153,-1,27.3,-12.2,33.4,-28.1,-0.03,0.05,1.00,0.00,0.00,0.00,-12.05,-13.62,61,-1,0,-1,0.0,-0.04,0.347,0.379
24.05,dash,258.83,-8.83,0.338,1,107.3,271.5,-6.8,-73.4,4.76,-19.27,146,153,-1,27.1,-11.2,33.3,-27.0,-0.05,0.05,0.99,0.00,0.00,0.00,-12.75,-14.14,61,-1,0,-1,-1.2,-0.02,0.338,0.379
24.15,dash,258.39,-8.39,0.330,1,107.3,271.5,-7.3,-71.5,4.76,-19.27,146,153,-1,26.9,-10.2,33.2,-25.9,-0.05,0.05,0.97,0.00,0.00,0.00,-13.44,-14.61,61,-1,0,-1,-1.2,0.01,0.330,0.371
24.25,dash,257.98,-7.98,0.322,1,108.2,267.5,-7.7,-69.5,4.84,-20.75,147,153,-1,26.6,-9.3,33.0,-24.7,-0.05,0.04,0.95,0.00,0.00,0.00,-14.10,-15.03,61,-1,0,-1,-3.2,0.03,0.322,0.357
24.35,dash,257.59,-7.59,0.316,1,108.2,267.5,-8.2,-67.5,4.84,-20.75,146,149,-1,26.4,-8.5,32.6,-23.5,-0.04,0.03,0.92,0.00,0.00,0.00,-14.49,-15.63,61,-1,0,-1,-3.2,0.05,0.316,0.341
24.45,dash,257.14,-7.14,0.314,1,109.2,263.2,-8.7,-65.4,4.78,-21.98,145,149,-1,26.1,-7.6,32.2,-22.1,-0.02,0.01,0.89,0.00,0.00,0.00,-14.86,-16.12,61,-1,0,-0,-3.2,0.06,0.314,0.327
24.55,dash,256.80,-6.80,0.310,1,109.6,260.9,-9.2,-63.2,4.69,-22.52,145,149,-1,25.8,-6.8,31.7,-20.6,0.00,0.01,0.86,0.00,0.00,0.00,-15.24,-16.55,61,-1,0,-0,-2.5,0.06,0.310,0.314
24.65,dash,256.55,-6.55,0.303,1,110.1,258.7,-9.6,-60.9,4.58,-22.99,145,149,-1,25.5,-5.9,31.3,-18.9,0.02,0.01,0.83,0.00,0.00,0.00,-15.62,-16.89,61,-1,0,0,-1.5,0.05,0.303,0.316
24.75,dash,256.23,-6.23,0.300,1,110.6,256.3,-10.1,-58.7,4.42,-23.43,143,144,-1,25.2,-5.0,30.9,-17.3,0.03,0.03,0.80,0.00,0.00,0.00,-15.72,-17.39,61,-1,0,0,-0.7,0.03,0.300,0.324
24.85,dash,255.92,-5.92,0.297,1,110.6,256.3,-10.6,-56.3,4.42,-23.43,142,144,-1,24.9,-4.1,30.7,-15.6,0.04,0.04,0.78,0.00,0.00,0.00,-15.88,-17.79,61,-1,0,0,-0.7,0.02,0.297,0.330
24.95,dash,255.62,-5.62,0.294,1,111.0,254.0,-11.0,-54.0,4.21,-23.83,142,144,-1,24.5,-3.1,30.6,-14.0,0.04,0.07,0.76,0.00,0.00,0.00,-16.07,-18.10,61,-1,0,0,0.1,0.00,0.294,0.336
25.05,dash,255.27,-5.27,0.294,1,111.8,249.1,-11.4,-51.5,3.69,-24.49,141,144,-1,24.1,-2.2,30.6,-12.5,0.03,0.08,0.74,0.00,0.00,0.00,-16.29,-18.30,61,-1,0,0,2.0,-0.02,0.294,0.339
25.15,dash,255.06,-5.06,0.291,1,112.1,246.6,-11.8,-49.1,3.36,-24.82,140,141,-1,23.7,-1.2,30.5,-11.1,0.01,0.08,0.73,0.00,0.00,0.00,-16.40,-18.57,61,-1,0,-0,2.5,-0.04,0.291,0.327
25.25,dash,254.75,-4.75,0.289,1,112.4,244.1,-12.1,-46.6,3.04,-25.09,139,141,-1,23.2,-0.2,30.3,-10.1,-0.02,0.07,0.71,0.00,0.00,0.00,-16.60,-18.75,61,-1,0,-0,2.6,-0.06,0.289,0.326
25.35,dash,254.57,-4.57,0.286,1,112.4,244.1,-12.4,-44.1,3.04,-25.09,139,141,-1,22.7,0.9,30.0,-9.2,-0.05,0.06,0.70,0.00,0.00,0.00,-16.81,-18.87,61,-1,0,-1,2.6,-0.07,0.286,0.327
25.45,dash,254.35,-4.35,0.287,1,112.7,241.6,-12.7,-41.6,2.73,-25.31,138,141,-1,22.1,1.9,29.5,-8.4,-0.06,0.04,0.68,0.00,0.00,0.00,-17.03,-18.93,61,-1,0,-1,2.4,-0.07,0.287,0.328
25.55,dash,254.08,-4.08,0.287,1,113.2,236.5,-12.9,-39.0,2.11,-25.77,138,141,-1,21.5,3.0,29.0,-7.5,-0.06,0.04,0.66,0.00,0.00,0.00,-17.30,-18.96,61,-1,0,-1,1.3,-0.06,0.287,0.327
25.65,dash,253.88,-3.88,0.285,1,113.4,233.9,-13.2,-36.5,1.82,-25.96,138,141,-1,20.9,4.1,28.5,-6.7,-0.07,0.03,0.64,0.00,0.00,0.00,-17.58,-18.96,61,-1,0,-1,0.4,-0.05,0.285,0.325
25.75,dash,253.69,-3.69,0.282,1,113.5,231.3,-13.4,-33.9,1.53,-26.14,137,141,-1,20.2,5.3,27.9,-5.9,-0.07,0.03,0.61,0.00,0.00,0.00,-17.87,-18.92,61,-1,0,-1,-0.4,-0.03,0.282,0.323
25.85,dash,253.56,-3.56,0.277,1,113.5,231.3,-13.5,-31.3,1.53,-26.14,137,141,-1,19.5,6.4,27.3,-5.1,-0.08,0.03,0.59,0.00,0.00,0.00,-18.17,-18.86,61,-1,0,-1,-0.4,-0.02,0.277,0.317
25.95,dash,253.40,-3.40,0.274,1,113.7,228.7,-13.7,-28.7,1.25,-26.28,137,140,-1,18.8,7.6,26.7,-4.2,-0.07,0.03,0.56,0.00,0.00,0.00,-18.42,-18.79,61,-1,0,-1,-1.1,0.00,0.274,0.314
26.05,dash,253.19,-3.19,0.275,1,113.8,223.4,-13.8,-26.0,0.71,-26.45,137,140,-1,18.1,8.9,26.2,-3.1,-0.05,0.05,0.54,0.00,0.00,0.00,-18.65,-18.68,61,-1,0,-1,-2.1,0.02,0.275,0.315
26.15,dash,253.03,-3.03,0.274,1,113.9,220.7,-13.8,-23.4,0.42,-26.50,137,140,-1,17.3,10.3,25.8,-1.8,-0.04,0.07,0.53,0.00,0.00,0.00,-18.89,-18.52,61,-1,0,-1,-2.2,0.03,0.274,0.317
26.25,dash,252.92,-2.92,0.271,1,113.9,220.7,-13.9,-20.7,0.42,-26.50,137,140,-1,16.5,11.7,25.4,-0.4,-0.02,0.08,0.51,0.00,0.00,0.00,-19.15,-18.33,61,-1,0,-0,-2.2,0.04,0.271,0.315
26.35,dash,252.71,-2.71,0.270,1,113.9,215.4,-13.9,-18.1,-0.23,-26.54,137,138,-1,15.6,13.3,25.0,1.0,-0.02,0.09,0.50,0.00,0.00,0.00,-19.32,-18.20,61,-1,0,-0,-1.7,0.04,0.270,0.312
26.45,brake,252.65,-2.65,0.268,1,113.9,215.4,0.0,0.0,-0.23,-26.54,137,138,-1,9.6,19.3,24.6,2.5,-0.07,0.14,0.49,0.00,0.00,0.00,-19.51,-17.99,61,-1,0,-0,-1.7,0.03,0.268,0.350
26.55,brake,252.50,-2.50,0.268,1,113.8,210.1,0.0,0.0,-0.95,-26.44,137,138,-1,3.6,25.3,24.0,4.0,-0.12,0.17,0.48,0.00,0.00,0.00,-19.72,-17.72,61,-1,0,0,-1.1,0.03,0.268,0.387
26.65,brake,252.39,-2.39,0.267,1,113.6,207.5,0.0,0.0,-1.33,-26.37,137,138,-1,-2.4,29.1,23.2,5.5,-0.14,0.19,0.46,0.00,0.00,0.00,-19.94,-17.39,61,-1,0,0,-1.0,0.03,0.267,0.399
26.75,brake,252.32,-2.32,0.265,1,113.6,207.5,0.0,0.0,-1.33,-26.37,137,137,-1,-8.4,28.7,22.1,7.2,-0.10,0.19,0.43,0.00,0.00,0.00,-20.13,-17.08,61,-1,0,0,-1.0,0.03,0.265,0.380
26.85,brake,252.23,-2.23,0.263,1,113.3,202.2,0.0,0.0,-2.12,-26.14,137,137,-1,-14.4,28.2,20.6,9.1,-0.05,0.18,0.41,0.00,0.00,0.00,-20.34,-16.72,61,-1,0,0,-1.1,0.03,0.263,0.354
26.95,brake,252.14,-2.14,0.262,1,113.0,199.6,0.0,0.0,-2.52,-25.97,137,137,-1,-20.4,27.8,18.7,11.2,0.01,0.17,0.38,0.00,0.00,0.00,-20.55,-16.29,61,-1,0,1,-1.4,0.03,0.262,0.334
27.05,brake,252.09,-2.09,0.260,1,113.0,199.6,0.0,0.0,-2.52,-25.97,137,137,-1,-26.4,27.3,16.4,13.5,0.08,0.14,0.36,0.00,0.00,0.00,-20.76,-15.80,61,-1,0,1,-1.4,0.04,0.260,0.349
27.15,brake,252.03,-2.03,0.259,1,112.4,194.5,0.0,0.0,-3.35,-25.38,137,136,-1,-32.4,26.8,13.7,15.7,0.11,0.12,0.35,0.00,0.00,0.00,-20.91,-15.27,61,-1,0,1,-1.5,0.05,0.259,0.352
27.25,brake,251.97,-1.97,0.259,1,112.0,192.0,0.0,0.0,-3.75,-24.94,138,136,-1,-36.6,26.2,10.4,17.8,0.12,0.08,0.34,0.00,0.00,0.00,-21.00,-14.65,61,-1,0,1,-1.6,0.05,0.259,0.339
27.35,brake,251.91,-1.91,0.261,1,111.6,189.5,0.0,0.0,-4.12,-24.40,138,136,-1,-37.0,25.7,6.8,19.6,0.11,0.02,0.35,0.00,0.00,0.00,-21.00,-13.98,61,-1,0,1,-1.4,0.06,0.261,0.313
27.45,brake,251.86,-1.86,0.266,1,111.6,189.5,0.0,0.0,-4.12,-24.40,138,136,-1,-37.4,25.1,3.0,21.1,0.08,-0.03,0.37,0.00,0.00,0.00,-20.87,-13.28,61,-1,0,1,-1.4,0.05,0.266,0.310
27.55,brake,251.78,-1.78,0.271,1,110.7,184.8,0.0,0.0,-4.77,-23.02,138,135,-1,-37.8,24.4,-1.0,22.2,0.05,-0.05,0.41,0.00,0.00,0.00,-20.59,-12.64,61,-1,0,1,-0.5,0.05,0.271,0.314
27.65,brake,251.73,-1.73,0.277,1,110.7,184.8,0.0,0.0,-4.77,-23.02,138,135,-1,-38.2,23.8,-5.0,23.1,0.03,-0.07,0.45,0.00,0.00,0.00,-20.19,-12.03,61,-1,0,1,-0.5,0.04,0.277,0.315
27.75,brake,251.64,-1.64,0.284,1,110.2,182.6,0.0,0.0,-4.99,-22.20,137,135,-1,-38.6,23.1,-8.9,23.8,0.01,-0.06,0.50,0.00,0.00,0.00,-19.68,-11.43,61,-1,0,1,0.4,0.02,0.284,0.313
27.85,brake,251.52,-1.52,0.293,1,109.2,178.4,0.0,0.0,-5.21,-20.42,137,135,-1,-39.0,22.4,-12.5,24.3,0.00,-0.04,0.56,0.00,0.00,0.00,-19.04,-10.87,61,-1,0,1,2.1,0.00,0.293,0.311
27.95,brake,251.44,-1.44,0.306,1,108.7,176.4,0.0,0.0,-5.22,-19.47,136,131,-1,-39.4,21.7,-15.8,24.7,-0.00,-0.02,0.61,0.00,0.00,0.00,-18.23,-10.58,61,-1,0,1,2.7,-0.02,0.306,0.314
28.05,brake,251.32,-1.32,0.318,1,108.7,176.4,0.0,0.0,-5.22,-19.47,134,131,-1,-39.7,21.1,-18.7,25.1,-0.00,0.00,0.67,0.00,0.00,0.00,-17.35,-10.27,61,-1,0,1,2.7,-0.04,0.318,0.320
28.15,brake,251.20,-1.20,0.327,1,108.2,174.5,0.0,0.0,-5.18,-18.46,133,131,-1,-40.1,20.5,-21.5,25.4,0.00,0.01,0.72,0.00,0.00,0.00,-16.41,-9.92,61,-1,0,1,3.0,-0.05,0.327,0.332
28.25,brake,251.08,-1.08,0.337,1,107.2,171.1,0.0,0.0,-4.98,-16.42,132,131,-1,-40.4,19.8,-24.1,25.7,0.01,0.02,0.78,0.00,0.00,0.00,-15.45,-9.57,61,-1,0,0,3.4,-0.06,0.337,0.347
28.35,brake,250.93,-0.93,0.349,1,106.7,169.5,0.0,0.0,-4.82,-15.35,130,128,-1,-40.7,19.3,-26.5,26.0,0.01,0.02,0.83,0.00,0.00,0.00,-14.37,-9.37,61,-1,0,0,3.4,-0.07,0.349,0.363
28.45,brake,250.81,-0.81,0.360,1,106.2,168.1,0.0,0.0,-4.63,-14.18,128,128,-1,-40.9,18.7,-28.8,26.3,0.03,0.01,0.88,0.00,0.00,0.00,-13.28,-9.08,61,-1,0,-0,2.9,-0.07,0.360,0.373
28.55,brake,250.73,-0.73,0.364,1,105.8,166.8,0.0,0.0,-4.39,-12.94,126,128,-1,-41.2,18.1,-31.2,26.7,0.04,-0.01,0.94,0.00,0.00,0.00,-12.13,-8.68,61,-1,0,-0,2.1,-0.07,0.364,0.384
28.65,brake,250.65,-0.65,0.366,1,105.3,165.6,0.0,0.0,-4.11,-11.67,125,128,-1,-41.4,17.6,-33.4,27.1,0.06,-0.01,0.99,0.00,0.00,0.00,-10.95,-8.16,61,-1,0,-0,1.2,-0.05,0.366,0.394
28.75,brake,250.58,-0.58,0.369,1,105.3,165.6,0.0,0.0,-4.11,-11.67,122,124,-1,-41.6,17.1,-35.5,27.6,0.07,-0.02,1.00,0.00,0.00,0.00,-9.67,-7.73,61,-1,0,-0,1.2,-0.03,0.369,0.405
28.85,brake,250.52,-0.52,0.374,1,104.6,163.5,0.0,0.0,-3.44,-9.08,119,124,-1,-41.8,16.7,-37.4,28.0,0.07,-0.03,1.00,0.00,0.00,0.00,-8.42,-7.19,61,-1,0,-0,0.1,-0.01,0.374,0.415
28.95,brake,250.48,-0.48,0.379,1,104.3,162.7,0.0,0.0,-3.04,-7.73,117,124,-1,-41.9,16.4,-39.2,28.3,0.07,-0.03,1.00,0.00,0.00,0.00,-7.19,-6.52,61,-1,0,-0,-0.1,-0.00,0.379,0.417
