t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc
154.65,align,249.98,0.02,0.267,1,1.0,110.6,-1.0,-111.2,0.71,-5.94,180,180,-1,2.6,-1.8,4.2,-1.3,-0.01,0.01,0.00,0.00,0.00,0.00,-5.99,-0.67,53,-1,0,-0,0.0,-0.00,0.267,0.273,-0.20,0
154.75,align,249.96,0.04,0.269,1,1.1,110.0,-1.0,-110.6,0.72,-5.90,180,180,-1,8.6,0.9,4.0,-1.3,-0.02,-0.07,0.00,0.00,0.00,0.00,-5.94,-0.68,53,-1,0,-0,0.1,-0.01,0.269,0.305,-0.22,0
154.85,align,249.95,0.05,0.269,1,1.1,110.0,-1.1,-110.0,0.72,-5.90,180,180,-1,8.9,1.0,3.8,-1.2,0.00,-0.07,0.00,0.00,0.00,0.00,-5.90,-0.69,53,-1,0,-0,0.1,-0.01,0.269,0.299,-0.20,0
154.95,align,249.94,0.06,0.266,1,1.2,108.8,-1.2,-109.4,0.74,-5.80,180,180,-1,9.1,1.1,3.8,-1.0,0.01,-0.06,0.00,0.00,0.00,0.00,-5.86,-0.71,53,-1,0,-0,0.2,-0.01,0.266,0.294,-0.14,0
155.05,align,249.93,0.07,0.263,1,1.3,108.2,-1.2,-108.8,0.74,-5.73,180,180,-1,9.3,1.2,3.9,-0.8,0.02,-0.02,0.00,0.00,0.00,0.00,-5.80,-0.72,53,-1,0,-0,0.3,-0.01,0.263,0.280,-0.07,0
155.15,align,249.92,0.08,0.260,1,1.4,107.7,-1.3,-108.2,0.74,-5.67,180,180,-1,9.5,1.2,4.3,-0.5,0.02,0.01,0.00,0.00,0.00,0.00,-5.74,-0.72,53,-1,0,-0,0.4,-0.01,0.260,0.276,-0.00,0
155.25,align,249.92,0.08,0.259,1,1.4,107.7,-1.4,-107.7,0.74,-5.67,180,180,-1,9.7,1.3,4.9,-0.3,0.02,0.05,0.00,0.00,0.00,0.00,-5.67,-0.72,53,-1,0,-0,0.4,-0.01,0.259,0.286,0.03,0
155.35,align,249.90,0.10,0.260,1,1.5,106.5,-1.5,-107.1,0.72,-5.61,180,180,-1,9.8,1.3,5.6,-0.1,0.02,0.06,0.00,0.00,0.00,0.00,-5.63,-0.71,53,-1,0,-0,0.4,-0.01,0.260,0.288,0.02,0
155.45,align,249.90,0.10,0.259,1,1.6,106.0,-1.5,-106.5,0.71,-5.63,180,180,-1,9.9,1.3,6.1,0.0,0.02,0.04,0.00,0.00,0.00,0.00,-5.62,-0.70,53,-1,0,-0,0.4,-0.01,0.259,0.283,0.03,0
155.55,align,249.90,0.10,0.256,1,1.6,106.0,-1.6,-106.0,0.71,-5.63,180,180,-1,9.8,1.4,6.4,0.2,0.02,0.02,0.00,0.00,0.00,0.00,-5.63,-0.69,53,-1,0,-0,0.4,-0.01,0.256,0.272,0.09,0
155.65,align,249.92,0.08,0.252,1,1.7,104.8,-1.7,-105.4,0.68,-5.70,180,180,-1,9.7,1.4,6.5,0.4,0.03,-0.01,0.00,0.00,0.00,0.00,-5.67,-0.67,53,-1,0,-0,0.4,-0.01,0.252,0.268,0.15,0
155.75,align,249.93,0.07,0.251,1,1.7,104.8,-1.7,-104.8,0.68,-5.70,180,180,-1,9.6,1.4,6.5,0.6,0.02,-0.04,0.00,0.00,0.00,0.00,-5.71,-0.65,53,-1,0,-0,0.4,-0.01,0.251,0.275,0.18,0
155.85,align,249.96,0.04,0.251,1,1.9,103.7,-1.8,-104.3,0.64,-5.75,180,180,-1,9.6,1.3,6.4,0.7,0.02,-0.04,0.00,0.00,0.00,0.00,-5.74,-0.63,53,-1,0,-0,0.6,-0.02,0.251,0.273,0.15,0
155.95,align,249.97,0.03,0.252,1,1.9,103.1,-1.9,-103.7,0.61,-5.75,180,180,-1,9.5,1.3,6.4,0.8,0.01,-0.03,0.00,0.00,0.00,0.00,-5.75,-0.60,53,-1,0,-0,0.2,-0.02,0.252,0.266,0.13,0
156.05,align,249.97,0.03,0.252,1,2.0,102.5,-1.9,-103.1,0.59,-5.75,180,180,-1,9.5,1.3,6.6,0.8,0.00,-0.01,0.00,0.00,0.00,0.00,-5.75,-0.58,53,-1,0,-0,-0.0,-0.01,0.252,0.257,0.11,0
156.15,align,249.97,0.03,0.255,1,2.0,102.5,-2.0,-102.5,0.59,-5.75,180,180,-1,9.5,1.3,6.7,0.9,0.00,0.00,0.00,0.00,0.00,0.00,-5.75,-0.55,53,-1,0,-0,-0.0,-0.01,0.255,0.256,0.06,0
156.25,align,249.95,0.05,0.261,1,2.1,101.4,-2.1,-102.0,0.54,-5.75,180,180,-1,9.6,1.2,7.0,0.9,0.01,0.01,0.00,0.00,0.00,0.00,-5.75,-0.52,53,-1,0,-0,-0.2,-0.00,0.261,0.265,-0.04,0
156.35,align,249.94,0.06,0.266,1,2.1,101.4,-2.1,-101.4,0.54,-5.75,180,180,-1,9.6,1.2,7.2,1.0,0.01,0.01,0.00,0.00,0.00,0.00,-5.75,-0.50,53,-1,0,-0,-0.2,-0.00,0.266,0.275,-0.15,0
156.45,align,249.90,0.10,0.273,1,2.2,100.8,-2.2,-100.8,0.52,-5.75,180,180,-1,9.6,1.2,7.4,1.0,0.01,0.02,0.00,0.00,0.00,0.00,-5.75,-0.48,53,-1,0,-0,-0.2,-0.00,0.273,0.285,-0.25,0
156.55,align,249.86,0.14,0.278,1,2.3,99.7,-2.2,-100.2,0.46,-5.80,180,180,-1,9.5,1.1,7.6,1.1,0.01,0.01,0.00,0.00,0.00,0.00,-5.77,-0.45,53,-1,0,-0,-0.2,-0.00,0.278,0.288,-0.32,0
156.65,align,249.84,0.16,0.277,1,2.3,99.7,-2.3,-99.7,0.46,-5.80,180,180,-1,9.4,1.1,7.8,1.1,0.00,0.00,0.00,0.00,0.00,0.00,-5.80,-0.42,53,-1,0,-0,-0.2,-0.00,0.277,0.281,-0.27,0
156.75,align,249.83,0.17,0.269,1,2.3,99.1,-2.3,-99.1,0.43,-5.86,180,180,-1,9.3,1.0,7.9,1.1,0.01,0.00,0.00,0.00,0.00,0.00,-5.86,-0.39,53,-1,0,-0,-0.2,-0.00,0.269,0.273,-0.10,0
156.85,align,249.85,0.15,0.257,1,2.3,98.5,-2.3,-98.5,0.40,-5.92,180,180,-1,9.1,1.0,8.0,1.1,0.01,0.01,0.00,0.00,0.00,0.00,-5.92,-0.36,53,-1,0,-0,-0.1,-0.01,0.257,0.265,0.13,0
156.95,align,249.88,0.12,0.246,1,2.4,97.9,-2.4,-97.9,0.38,-5.98,180,180,-1,8.9,0.9,8.1,1.2,0.01,0.01,0.00,0.00,0.00,0.00,-5.98,-0.34,53,-1,0,-0,-0.1,-0.01,0.246,0.252,0.32,0
157.05,align,249.93,0.07,0.242,1,2.5,96.7,-2.4,-97.3,0.32,-6.05,180,180,-1,2.9,-1.7,8.2,1.2,0.04,0.06,0.00,0.00,0.00,0.00,-6.03,-0.31,53,-1,0,-0,0.0,-0.01,0.242,0.282,0.37,0
157.15,align,249.94,0.06,0.247,1,2.5,96.1,-2.5,-96.7,0.30,-6.08,180,180,-1,2.9,-1.7,8.3,1.2,0.04,0.07,0.00,0.00,0.00,0.00,-6.05,-0.29,53,-1,0,-0,0.0,-0.01,0.247,0.290,0.26,0
157.25,align,249.95,0.05,0.250,1,2.5,95.5,-2.5,-96.1,0.26,-6.12,180,180,-1,2.9,-1.7,8.3,1.2,0.04,0.06,0.00,0.00,0.00,0.00,-6.08,-0.26,53,-1,0,-0,-0.2,-0.01,0.250,0.288,0.18,0
157.35,align,249.97,0.03,0.250,1,2.5,94.9,-2.5,-95.5,0.22,-6.18,180,180,-1,2.9,-1.7,8.2,1.2,0.02,0.04,0.00,0.00,0.00,0.00,-6.13,-0.23,53,-1,0,-0,-0.3,-0.00,0.250,0.277,0.16,0
157.45,align,249.99,0.01,0.251,1,2.6,94.2,-2.5,-94.9,0.18,-6.24,180,180,-1,2.9,-1.7,8.0,1.0,0.00,0.02,0.00,0.00,0.00,0.00,-6.18,-0.18,53,-1,0,-0,-0.5,-0.00,0.251,0.262,0.13,0
157.55,align,250.00,-0.00,0.252,1,2.6,94.2,-2.6,-94.2,0.18,-6.24,180,180,-1,2.9,-1.7,7.6,0.7,-0.01,-0.00,0.00,0.00,0.00,0.00,-6.24,-0.15,53,-1,0,-0,-0.5,0.00,0.252,0.259,0.10,0
157.65,align,250.01,-0.01,0.254,1,2.6,93.6,-2.6,-93.6,0.16,-6.29,180,180,-1,2.9,-1.7,7.2,0.4,-0.02,-0.02,0.00,0.00,0.00,0.00,-6.29,-0.12,53,-1,0,-0,-0.6,0.01,0.254,0.271,0.04,0
157.75,align,250.02,-0.02,0.260,1,2.6,93.0,-2.6,-93.0,0.14,-6.31,180,180,-1,2.9,-1.7,6.7,0.1,-0.02,-0.03,0.00,0.00,0.00,0.00,-6.31,-0.11,53,-1,0,-0,-0.6,0.01,0.260,0.280,-0.06,0
157.85,align,250.01,-0.01,0.264,1,2.6,91.7,-2.6,-92.3,0.13,-6.32,180,180,-1,2.9,-1.7,6.3,-0.1,-0.01,-0.03,0.00,0.00,0.00,0.00,-6.32,-0.10,53,-1,0,-0,-0.5,0.01,0.264,0.280,-0.13,0
157.95,align,250.00,-0.00,0.265,1,2.6,91.7,-2.6,-91.7,0.13,-6.32,180,180,-1,2.9,-1.7,5.9,-0.3,0.00,-0.02,0.00,0.00,0.00,0.00,-6.32,-0.10,53,-1,0,-0,-0.5,0.01,0.265,0.273,-0.15,0
158.05,align,250.00,0.00,0.265,1,2.6,91.1,-2.6,-91.1,0.14,-6.31,180,180,-1,2.9,-1.7,5.7,-0.4,0.01,-0.00,0.00,0.00,0.00,0.00,-6.31,-0.11,53,-1,0,-0,-0.5,0.00,0.265,0.269,-0.14,0
158.15,align,249.99,0.01,0.262,1,2.6,89.8,-2.6,-90.5,0.15,-6.30,180,180,-1,2.9,-1.7,5.6,-0.4,0.01,0.02,0.00,0.00,0.00,0.00,-6.31,-0.11,53,-1,0,-0,-0.4,0.00,0.262,0.277,-0.07,0
158.25,align,249.99,0.01,0.259,1,2.6,89.8,-2.6,-89.8,0.15,-6.30,180,180,-1,2.9,-1.7,5.7,-0.5,0.00,0.03,0.00,0.00,0.00,0.00,-6.30,-0.12,53,-1,0,-0,-0.4,0.00,0.259,0.273,-0.01,0
158.35,align,250.00,-0.00,0.255,1,2.7,88.6,-2.7,-89.2,0.17,-6.28,180,180,-1,2.9,-1.7,5.6,-0.7,-0.00,0.02,0.00,0.00,0.00,0.00,-6.28,-0.13,53,-1,0,-0,-0.2,0.00,0.255,0.266,0.05,0
158.45,align,250.02,-0.02,0.251,1,2.7,87.9,-2.7,-88.6,0.18,-6.26,180,180,-1,2.9,-1.7,5.3,-0.8,-0.00,-0.01,0.00,0.00,0.00,0.00,-6.28,-0.15,53,-1,0,-0,-0.2,0.00,0.251,0.254,0.12,0
158.55,align,250.03,-0.03,0.251,1,2.7,87.3,-2.7,-87.9,0.19,-6.24,180,180,-1,2.9,-1.7,5.0,-0.9,0.00,-0.02,0.00,0.00,0.00,0.00,-6.27,-0.16,53,-1,0,-0,-0.1,0.00,0.251,0.260,0.12,0
158.65,align,250.04,-0.04,0.256,1,2.7,86.7,-2.7,-87.3,0.21,-6.20,180,180,-1,2.9,-1.7,4.7,-0.9,0.01,-0.02,0.00,0.00,0.00,0.00,-6.24,-0.18,53,-1,0,-0,-0.1,-0.00,0.256,0.267,0.01,0
158.75,align,250.03,-0.03,0.261,1,2.8,86.1,-2.7,-86.7,0.22,-6.16,180,180,-1,2.9,-1.7,4.4,-1.0,0.01,-0.03,0.00,0.00,0.00,0.00,-6.20,-0.19,53,-1,0,-0,-0.0,-0.00,0.261,0.275,-0.09,0
158.85,align,250.02,-0.02,0.265,1,2.8,86.1,-2.8,-86.1,0.22,-6.16,180,180,-1,2.9,-1.7,4.1,-1.0,0.00,-0.02,0.00,0.00,0.00,0.00,-6.16,-0.21,53,-1,0,-0,-0.0,-0.00,0.265,0.275,-0.16,0
158.95,align,250.01,-0.01,0.265,1,2.8,85.5,-2.8,-85.5,0.24,-6.12,180,180,-1,2.9,-1.7,4.0,-1.1,0.00,0.00,0.00,0.00,0.00,0.00,-6.12,-0.23,53,-1,0,-0,0.1,-0.00,0.265,0.267,-0.14,0
159.05,align,250.00,-0.00,0.262,1,2.8,84.2,-2.8,-84.9,0.28,-6.04,180,180,-1,2.9,-1.7,4.1,-1.1,0.01,0.03,0.00,0.00,0.00,0.00,-6.08,-0.25,53,-1,0,-0,0.1,-0.00,0.262,0.276,-0.08,0
159.15,align,250.00,-0.00,0.260,1,2.8,84.2,-2.8,-84.2,0.28,-6.04,180,180,-1,2.9,-1.7,4.1,-1.2,0.00,0.03,0.00,0.00,0.00,0.00,-6.04,-0.27,53,-1,0,-0,0.1,-0.00,0.260,0.275,-0.04,0
159.25,align,250.00,0.00,0.260,1,2.9,83.6,-2.9,-83.6,0.29,-6.00,180,180,-1,2.9,-1.7,4.1,-1.2,0.00,0.01,0.00,0.00,0.00,0.00,-6.00,-0.29,53,-1,0,-0,0.2,-0.01,0.260,0.267,-0.03,0
159.35,align,250.01,-0.01,0.256,1,2.9,82.5,-2.9,-83.1,0.33,-5.92,180,180,-1,8.9,1.0,3.9,-1.3,-0.02,-0.07,0.00,0.00,0.00,0.00,-5.96,-0.31,53,-1,0,-0,0.3,-0.00,0.256,0.292,0.04,0
159.45,align,250.02,-0.02,0.254,1,3.0,81.9,-2.9,-82.5,0.35,-5.86,180,180,-1,9.2,1.1,3.6,-1.3,-0.02,-0.09,0.00,0.00,0.00,0.00,-5.92,-0.33,53,-1,0,-0,0.3,-0.01,0.254,0.300,0.07,0
159.55,align,250.03,-0.03,0.253,1,3.0,81.9,-3.0,-81.9,0.35,-5.86,180,180,-1,9.3,1.2,3.5,-1.3,-0.02,-0.08,0.00,0.00,0.00,0.00,-5.86,-0.34,53,-1,0,-0,0.3,-0.01,0.253,0.294,0.08,0
159.65,align,250.05,-0.05,0.249,1,3.0,81.3,-3.0,-81.3,0.37,-5.80,180,180,-1,9.5,1.2,3.5,-1.4,-0.02,-0.05,0.00,0.00,0.00,0.00,-5.80,-0.36,53,-1,0,-0,0.4,-0.01,0.249,0.276,0.15,0
159.75,align,250.07,-0.07,0.245,1,3.1,80.1,-3.0,-80.7,0.41,-5.66,180,180,-1,9.8,1.3,3.8,-1.3,-0.02,-0.01,0.00,0.00,0.00,0.00,-5.73,-0.38,53,-1,0,-0,0.5,-0.01,0.245,0.256,0.21,0
159.85,align,250.08,-0.08,0.242,1,3.1,79.6,-3.1,-80.1,0.43,-5.59,180,180,-1,10.0,1.4,4.3,-1.3,-0.01,0.02,0.00,0.00,0.00,0.00,-5.66,-0.40,53,-1,0,-0,0.6,-0.01,0.242,0.255,0.24,0
159.95,align,250.08,-0.08,0.244,1,3.1,79.6,-3.1,-79.6,0.43,-5.59,180,180,-1,10.2,1.5,5.0,-1.1,0.00,0.04,0.00,0.00,0.00,0.00,-5.59,-0.42,53,-1,0,-0,0.6,-0.02,0.244,0.262,0.19,0
160.05,align,250.08,-0.08,0.249,1,3.2,79.0,-3.2,-79.0,0.44,-5.54,180,180,-1,10.4,1.6,5.6,-0.9,0.01,0.06,0.00,0.00,0.00,0.00,-5.54,-0.42,53,-1,0,-0,0.7,-0.02,0.249,0.274,0.09,0
160.15,align,250.06,-0.06,0.255,1,3.3,77.9,-3.2,-78.5,0.46,-5.52,180,180,-1,10.4,1.7,6.3,-0.8,0.01,0.06,0.00,0.00,0.00,0.00,-5.51,-0.43,53,-1,0,-0,0.7,-0.02,0.255,0.285,-0.01,0
160.25,align,250.04,-0.04,0.257,1,3.3,77.4,-3.3,-77.9,0.47,-5.57,180,180,-1,10.4,1.7,6.9,-0.5,0.01,0.05,0.00,0.00,0.00,0.00,-5.53,-0.44,53,-1,0,-0,0.7,-0.02,0.257,0.284,-0.05,0
160.35,align,250.04,-0.04,0.254,1,3.4,76.8,-3.3,-77.4,0.47,-5.63,180,181,-1,10.3,1.8,7.2,-0.3,0.02,0.02,0.00,0.00,0.00,0.00,-5.57,-0.44,53,-1,0,-0,0.7,-0.02,0.254,0.272,0.01,0
160.45,align,250.05,-0.05,0.251,1,3.4,76.2,-3.4,-76.8,0.47,-5.69,180,181,-1,10.1,1.8,7.4,-0.0,0.03,-0.01,0.00,0.00,0.00,0.00,-5.64,-0.44,53,-1,0,-0,0.7,-0.02,0.251,0.265,0.07,0
160.55,align,250.05,-0.05,0.249,1,3.4,76.2,-3.4,-76.2,0.47,-5.69,180,181,-1,9.9,1.9,7.3,0.2,0.02,-0.03,0.00,0.00,0.00,0.00,-5.70,-0.43,53,-1,0,-0,0.7,-0.02,0.249,0.272,0.09,0
160.65,align,250.06,-0.06,0.252,1,3.5,75.1,-3.4,-75.7,0.45,-5.75,180,181,-1,9.8,1.9,7.2,0.4,0.02,-0.04,0.00,0.00,0.00,0.00,-5.74,-0.42,53,-1,0,-0,0.7,-0.02,0.252,0.279,0.04,0
160.75,align,250.05,-0.05,0.256,1,3.5,74.5,-3.5,-75.1,0.43,-5.77,180,181,-1,9.7,1.9,7.1,0.6,0.02,-0.04,0.00,0.00,0.00,0.00,-5.76,-0.40,53,-1,0,-0,0.5,-0.02,0.256,0.279,-0.04,0
160.85,align,250.05,-0.05,0.257,1,3.5,74.5,-3.5,-74.5,0.43,-5.77,180,181,-1,9.6,1.9,7.1,0.8,0.02,-0.02,0.00,0.00,0.00,0.00,-5.78,-0.38,53,-1,0,-0,0.5,-0.02,0.257,0.271,-0.06,0
160.95,align,250.04,-0.04,0.258,1,3.6,73.9,-3.6,-73.9,0.41,-5.78,181,181,-1,9.6,1.8,7.3,0.9,0.01,0.00,0.00,0.00,0.00,0.00,-5.78,-0.36,53,-1,0,-1,0.3,-0.02,0.258,0.262,-0.08,0
161.05,align,250.01,-0.01,0.260,1,3.7,72.8,-3.6,-73.4,0.37,-5.79,181,181,-1,9.6,1.8,7.6,0.9,0.00,0.02,0.00,0.00,0.00,0.00,-5.79,-0.34,53,-1,0,-1,-0.0,-0.01,0.260,0.270,-0.09,0
161.15,align,249.98,0.02,0.264,1,3.7,72.2,-3.7,-72.8,0.35,-5.82,181,181,-1,9.6,1.8,8.0,0.9,-0.00,0.04,0.00,0.00,0.00,0.00,-5.80,-0.31,53,-1,0,-1,-0.1,-0.01,0.264,0.279,-0.14,0
161.25,align,249.97,0.03,0.266,1,3.7,71.6,-3.7,-72.2,0.33,-5.86,181,181,-1,9.5,1.7,8.3,1.0,0.00,0.03,0.00,0.00,0.00,0.00,-5.82,-0.29,53,-1,0,-1,-0.1,-0.01,0.266,0.280,-0.18,0
161.35,align,249.95,0.05,0.264,1,3.8,71.0,-3.7,-71.6,0.31,-5.93,181,181,-1,9.4,1.7,8.4,1.1,0.01,0.01,0.00,0.00,0.00,0.00,-5.87,-0.27,53,-1,0,-1,-0.2,-0.01,0.264,0.271,-0.12,0
161.45,align,249.95,0.05,0.261,1,3.8,71.0,-3.8,-71.0,0.31,-5.93,181,181,-1,9.2,1.7,8.3,1.2,0.01,-0.02,0.00,0.00,0.00,0.00,-5.93,-0.24,53,-1,0,-1,-0.2,-0.01,0.261,0.274,-0.06,0
161.55,align,249.95,0.05,0.260,1,3.8,70.4,-3.8,-70.4,0.29,-5.99,181,181,-1,9.0,1.6,8.2,1.3,0.01,-0.04,0.00,0.00,0.00,0.00,-5.99,-0.22,53,-1,0,-1,-0.4,-0.01,0.260,0.279,-0.04,0
161.65,align,249.95,0.05,0.261,1,3.8,69.2,-3.8,-69.8,0.24,-6.07,181,181,-1,3.0,-1.6,8.0,1.3,0.04,0.02,0.00,0.00,0.00,0.00,-6.03,-0.19,53,-1,0,-1,-0.3,-0.00,0.261,0.286,-0.06,0
161.75,align,249.95,0.05,0.261,1,3.8,69.2,-3.8,-69.2,0.24,-6.07,181,181,-1,3.0,-1.6,8.0,1.3,0.04,0.05,0.00,0.00,0.00,0.00,-6.07,-0.17,53,-1,0,-1,-0.3,-0.01,0.261,0.294,-0.05,0
161.85,align,249.94,0.06,0.260,1,3.9,68.6,-3.9,-68.6,0.21,-6.09,181,181,-1,3.0,-1.6,8.0,1.3,0.03,0.05,0.00,0.00,0.00,0.00,-6.10,-0.14,53,-1,0,-1,-0.5,-0.00,0.260,0.294,-0.02,0
161.95,align,249.94,0.06,0.261,1,3.9,68.0,-3.9,-68.0,0.17,-6.12,181,180,-1,3.0,-1.6,8.0,1.2,0.02,0.05,0.00,0.00,0.00,0.00,-6.12,-0.10,53,-1,0,-1,-0.5,-0.00,0.261,0.285,-0.04,0
162.05,align,249.95,0.05,0.261,1,3.9,66.8,-3.9,-67.4,0.09,-6.22,181,180,-1,3.0,-1.6,7.8,1.0,0.01,0.02,0.00,0.00,0.00,0.00,-6.16,-0.06,53,-1,0,-1,-0.5,-0.00,0.261,0.271,-0.03,0
162.15,align,249.96,0.04,0.257,1,3.9,66.8,-3.9,-66.8,0.09,-6.22,181,180,-1,3.0,-1.6,7.4,0.8,0.00,-0.02,0.00,0.00,0.00,0.00,-6.22,-0.02,53,-1,0,-1,-0.5,-0.00,0.257,0.265,0.03,0
162.25,align,249.97,0.03,0.256,1,3.9,66.1,-3.9,-66.1,0.06,-6.27,181,180,-1,3.0,-1.6,6.8,0.6,-0.01,-0.04,0.00,0.00,0.00,0.00,-6.27,-0.00,53,-1,0,-1,-0.5,-0.00,0.256,0.275,0.05,0
162.35,align,249.99,0.01,0.258,1,3.9,65.5,-3.9,-65.5,0.05,-6.29,181,180,-1,3.0,-1.6,6.2,0.4,-0.01,-0.06,0.00,0.00,0.00,0.00,-6.29,0.01,53,-1,0,-1,-0.4,-0.00,0.258,0.285,-0.00,0
162.45,align,249.99,0.01,0.260,1,3.9,64.9,-3.9,-64.9,0.04,-6.29,181,180,-1,3.0,-1.6,5.7,0.2,-0.01,-0.05,0.00,0.00,0.00,0.00,-6.29,0.02,53,-1,0,-1,-0.3,-0.00,0.260,0.281,-0.04,0
162.55,align,250.01,-0.01,0.256,1,3.9,63.6,-3.9,-64.3,0.03,-6.23,180,180,-1,3.0,-1.6,5.4,-0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,-6.27,0.02,53,-1,0,-0,-0.1,-0.01,0.256,0.265,0.02,0
162.65,align,250.01,-0.01,0.253,1,3.9,63.6,-3.9,-63.6,0.03,-6.23,180,180,-1,3.0,-1.6,5.3,-0.2,-0.00,0.02,0.00,0.00,0.00,0.00,-6.23,0.02,53,-1,0,-0,-0.1,-0.01,0.253,0.262,0.09,0
162.75,align,250.02,-0.02,0.252,1,3.9,63.0,-3.9,-63.0,0.03,-6.18,180,180,-1,3.0,-1.6,5.4,-0.3,-0.00,0.04,0.00,0.00,0.00,0.00,-6.18,0.02,53,-1,0,-0,-0.0,-0.01,0.252,0.269,0.09,0
162.85,align,250.01,-0.01,0.257,1,3.9,62.4,-3.9,-62.4,0.04,-6.14,180,180,-1,3.0,-1.6,5.6,-0.4,0.00,0.05,0.00,0.00,0.00,0.00,-6.14,0.01,53,-1,0,-0,0.0,-0.01,0.257,0.279,-0.01,0
162.95,align,250.01,-0.01,0.259,1,3.9,61.2,-3.9,-61.8,0.06,-6.11,180,180,-1,3.0,-1.6,5.6,-0.5,0.01,0.04,0.00,0.00,0.00,0.00,-6.11,-0.00,53,-1,0,-0,0.1,-0.01,0.259,0.278,-0.05,0
163.05,align,250.01,-0.01,0.256,1,3.9,61.2,-3.9,-61.2,0.06,-6.11,180,180,-1,3.0,-1.6,5.5,-0.5,0.01,0.01,0.00,0.00,0.00,0.00,-6.11,-0.01,53,-1,0,-0,0.1,-0.01,0.256,0.265,0.02,0
163.15,align,250.03,-0.03,0.252,1,3.9,60.6,-3.9,-60.6,0.07,-6.12,180,180,-1,3.0,-1.6,5.2,-0.5,0.02,-0.02,0.00,0.00,0.00,0.00,-6.12,-0.03,53,-1,0,-0,0.1,-0.01,0.252,0.267,0.08,0
163.25,align,250.05,-0.05,0.252,1,4.0,59.9,-4.0,-59.9,0.08,-6.13,180,180,-1,3.0,-1.6,4.8,-0.5,0.02,-0.04,0.00,0.00,0.00,0.00,-6.13,-0.04,53,-1,0,-0,0.2,-0.01,0.252,0.276,0.08,0
163.35,align,250.05,-0.05,0.255,1,4.0,58.7,-4.0,-59.3,0.10,-6.07,180,180,-1,3.0,-1.6,4.4,-0.5,0.02,-0.04,0.00,0.00,0.00,0.00,-6.11,-0.05,53,-1,0,-0,0.2,-0.01,0.255,0.278,0.01,0
163.45,align,250.06,-0.06,0.256,1,4.0,58.7,-4.0,-58.7,0.10,-6.07,180,180,-1,3.0,-1.6,4.1,-0.6,0.01,-0.03,0.00,0.00,0.00,0.00,-6.07,-0.06,53,-1,0,-0,0.2,-0.01,0.256,0.272,-0.01,0
163.55,align,250.06,-0.06,0.257,1,4.0,57.5,-4.0,-58.1,0.12,-5.95,180,181,-1,3.0,-1.6,3.9,-0.7,-0.00,-0.01,0.00,0.00,0.00,0.00,-6.02,-0.06,53,-1,0,-0,0.3,-0.01,0.257,0.262,-0.03,0
163.65,align,250.05,-0.05,0.258,1,4.0,56.9,-4.0,-57.5,0.14,-5.88,180,181,-1,9.0,1.2,3.8,-0.8,-0.04,-0.05,0.00,0.00,0.00,0.00,-5.95,-0.08,53,-1,0,-0,0.1,-0.01,0.258,0.293,-0.05,0
163.75,align,250.04,-0.04,0.261,1,4.0,56.9,-4.0,-56.9,0.14,-5.88,180,181,-1,9.3,1.3,3.9,-1.0,-0.04,-0.04,0.00,0.00,0.00,0.00,-5.88,-0.09,53,-1,0,-0,0.1,-0.01,0.261,0.293,-0.09,0
163.85,align,250.02,-0.02,0.265,1,4.0,56.4,-4.0,-56.4,0.15,-5.82,180,181,-1,9.5,1.4,4.1,-1.1,-0.03,-0.03,0.00,0.00,0.00,0.00,-5.82,-0.11,53,-1,0,-0,0.0,-0.01,0.265,0.287,-0.16,0
163.95,align,249.99,0.01,0.267,1,4.1,55.2,-4.0,-55.8,0.22,-5.69,180,181,-1,9.7,1.5,4.4,-1.0,-0.01,-0.00,0.00,0.00,0.00,0.00,-5.76,-0.13,53,-1,0,-0,-0.2,-0.01,0.267,0.271,-0.18,0
164.05,align,249.96,0.04,0.269,1,4.1,54.6,-4.1,-55.2,0.24,-5.65,181,181,-1,9.9,1.6,4.9,-0.8,0.01,0.02,0.00,0.00,0.00,0.00,-5.69,-0.17,53,-1,0,-1,-0.1,-0.01,0.269,0.284,-0.19,0
164.15,align,249.94,0.06,0.269,1,4.1,54.6,-4.1,-54.6,0.24,-5.65,181,181,-1,10.0,1.7,5.4,-0.4,0.04,0.04,0.00,0.00,0.00,0.00,-5.65,-0.19,53,-1,0,-1,-0.1,-0.01,0.269,0.302,-0.18,0
164.25,align,249.92,0.08,0.266,1,4.1,53.5,-4.1,-54.1,0.26,-5.63,181,181,-1,10.1,1.8,5.9,0.1,0.06,0.04,0.00,0.00,0.00,0.00,-5.63,-0.21,53,-1,0,-1,-0.0,-0.01,0.266,0.305,-0.11,0
164.35,align,249.91,0.09,0.262,1,4.2,52.9,-4.1,-53.5,0.23,-5.66,180,180,-1,10.1,1.8,6.3,0.6,0.06,0.02,0.00,0.00,0.00,0.00,-5.64,-0.21,53,-1,0,-0,-0.1,-0.01,0.262,0.296,-0.02,0
164.45,align,249.91,0.09,0.256,1,4.2,52.9,-4.2,-52.9,0.23,-5.66,180,180,-1,10.0,1.7,6.7,0.9,0.04,0.02,0.00,0.00,0.00,0.00,-5.67,-0.19,53,-1,0,-0,-0.1,-0.01,0.256,0.281,0.10,0
